"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.014174800E1,-6.958602905E0,1.581681442E1,-4.936044312E1
2.019135950E1,-7.238967896E0,1.549585342E1,-4.953317261E1
2.024097250E1,-7.312698364E0,1.573026657E1,-4.969070435E1
2.029058450E1,-7.166671753E0,1.533240128E1,-4.909712219E1
2.034019650E1,-7.222412109E0,1.557127762E1,-4.917445374E1
2.038980850E1,-6.966720581E0,1.547453690E1,-4.982974243E1
2.043942150E1,-7.105453491E0,1.572172165E1,-4.976147461E1
2.048903350E1,-6.851028442E0,1.567644119E1,-5.028836060E1
2.053864550E1,-6.694442749E0,1.601845169E1,-5.024238586E1
2.058825750E1,-6.112472534E0,1.612150192E1,-4.987567139E1
2.063787050E1,-6.076675415E0,1.654386520E1,-5.028477478E1
2.068748250E1,-6.237106323E0,1.605057144E1,-5.012507629E1
2.073709450E1,-6.282165527E0,1.615608597E1,-4.977140808E1
2.078670650E1,-6.383346558E0,1.607012558E1,-4.961950684E1
2.083631950E1,-6.673217773E0,1.614069748E1,-4.961735535E1
2.088593150E1,-6.648422241E0,1.608166122E1,-4.968583679E1
2.093554350E1,-6.518356323E0,1.616977310E1,-4.931036377E1
2.098515550E1,-6.493835449E0,1.624141312E1,-4.980555725E1
2.103476750E1,-6.570663452E0,1.648552322E1,-4.956056213E1
2.108438050E1,-6.536911011E0,1.644913101E1,-4.959040833E1
2.113399250E1,-6.607894897E0,1.641152573E1,-4.944480896E1
2.118360462E1,-6.561416626E0,1.648697281E1,-4.980461121E1
2.123321662E1,-7.179458618E0,1.675751877E1,-4.915620422E1
2.128282962E1,-6.758666992E0,1.710446548E1,-4.956237793E1
2.133244162E1,-6.394989014E0,1.769990921E1,-4.943801880E1
2.138205362E1,-5.936111450E0,1.861397171E1,-4.899552917E1
2.143166562E1,-5.923522949E0,1.849256516E1,-4.867967224E1
2.148127862E1,-5.648208618E0,1.910174179E1,-4.825143433E1
2.153089062E1,-4.860931396E0,1.879987717E1,-4.870878601E1
2.158050262E1,-4.864013672E0,1.914686203E1,-4.843630981E1
2.163011462E1,-4.776580811E0,1.849464035E1,-4.841508484E1
2.167972662E1,-5.213989258E0,1.843011856E1,-4.871310425E1
2.172933962E1,-4.868759155E0,1.800222397E1,-4.886227417E1
2.177895162E1,-4.885604858E0,1.768432999E1,-4.919549561E1
2.182856362E1,-4.804000854E0,1.770214462E1,-4.921055603E1
2.187817562E1,-4.344009399E0,1.731866837E1,-4.946401978E1
2.192778863E1,-4.577377319E0,1.716484451E1,-4.921659851E1
2.197740063E1,-4.428970337E0,1.702044296E1,-4.926881409E1
2.202701263E1,-4.571289062E0,1.692831039E1,-4.950848389E1
2.207662463E1,-4.486236572E0,1.732078934E1,-4.995664978E1
2.212623663E1,-4.727111816E0,1.656483841E1,-5.022209167E1
2.217584975E1,-4.698104858E0,1.665472031E1,-4.933805847E1
2.222546175E1,-4.728088379E0,1.646725845E1,-5.036349487E1
2.227507375E1,-4.457458496E0,1.666776657E1,-5.006126404E1
2.232468575E1,-4.817993164E0,1.630178452E1,-4.997848511E1
2.237429775E1,-4.483810425E0,1.627509689E1,-4.969763184E1
2.242391075E1,-4.388931274E0,1.609894943E1,-5.020968628E1
2.247352275E1,-4.878845215E0,1.583369064E1,-5.019087219E1
2.252313475E1,-4.543045044E0,1.585080338E1,-4.984748840E1
2.257274675E1,-4.861343384E0,1.520761490E1,-5.004090881E1
2.262235975E1,-4.647659302E0,1.568440628E1,-4.993321228E1
2.267197175E1,-4.230056763E0,1.554230881E1,-4.999546814E1
2.272158375E1,-4.169769287E0,1.556437302E1,-5.002380371E1
2.277119575E1,-4.183563232E0,1.520173264E1,-4.993969727E1
