"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.808162333E0,1.110466003E0,1.575317383E1,-4.725933838E1
1.858170333E0,1.160491943E0,1.563893127E1,-4.733209229E1
1.908178333E0,1.281429291E0,1.581629944E1,-4.701995850E1
1.958186333E0,1.094799042E0,1.583764648E1,-4.736816406E1
2.008194333E0,9.613342285E-1,1.591674805E1,-4.757427979E1
2.058202375E0,9.549751282E-1,1.587332153E1,-4.736022949E1
2.108210375E0,8.833732605E-1,1.588240051E1,-4.751251221E1
2.158218375E0,1.070419312E0,1.551063538E1,-4.749230957E1
2.208225375E0,1.084636688E0,1.569964600E1,-4.780035400E1
2.258233375E0,1.057685852E0,1.567703247E1,-4.777398682E1
2.308241375E0,9.553794861E-1,1.560911560E1,-4.731860352E1
2.358249375E0,9.283256531E-1,1.573115540E1,-4.773693848E1
2.408257375E0,8.450393677E-1,1.562388611E1,-4.727587891E1
2.458265375E0,8.843536377E-1,1.569606018E1,-4.755303955E1
2.508273375E0,1.021816254E0,1.563905334E1,-4.743713379E1
2.558281375E0,1.149314880E0,1.567295837E1,-4.748223877E1
2.608289375E0,9.052124023E-1,1.568940735E1,-4.738171387E1
2.658297375E0,8.693771362E-1,1.570455933E1,-4.767852783E1
2.708304375E0,9.111671448E-1,1.574687195E1,-4.751696777E1
2.758312375E0,9.593086243E-1,1.568228149E1,-4.741320801E1
2.808320375E0,1.017597198E0,1.563877869E1,-4.745733643E1
2.858328375E0,8.179244995E-1,1.569363403E1,-4.738214111E1
2.908336375E0,1.035545349E0,1.561186218E1,-4.759332275E1
2.958344375E0,8.289604187E-1,1.547119141E1,-4.766705322E1
3.008352375E0,1.120689392E0,1.568183899E1,-4.729327393E1
3.058359458E0,9.848632812E-1,1.544979858E1,-4.737719727E1
3.108367458E0,1.108539581E0,1.555764771E1,-4.713568115E1
3.158375458E0,1.108417511E0,1.542018127E1,-4.759936523E1
3.208383458E0,1.144565582E0,1.554656982E1,-4.731256104E1
3.258391458E0,1.044532776E0,1.527366638E1,-4.759478760E1
3.308399458E0,1.235427856E0,1.543119812E1,-4.732196045E1
3.358406458E0,9.974136353E-1,1.526686096E1,-4.756152344E1
3.408414458E0,1.035160065E0,1.533395386E1,-4.734710693E1
3.458422458E0,1.241134644E0,1.504357910E1,-4.753985596E1
3.508430458E0,1.040355682E0,1.517700195E1,-4.779772949E1
3.558438458E0,1.066776276E0,1.502062988E1,-4.799121094E1
3.608446458E0,1.217582703E0,1.513572693E1,-4.750323486E1
3.658453458E0,9.060058594E-1,1.514122009E1,-4.764697266E1
3.708461458E0,9.441719055E-1,1.499964905E1,-4.802929688E1
3.758469458E0,1.012668610E0,1.516517639E1,-4.769506836E1
3.808477458E0,9.967155457E-1,1.499815369E1,-4.743334961E1
3.858484458E0,1.010997772E0,1.499110413E1,-4.774938965E1
3.908492458E0,9.427452087E-1,1.517501831E1,-4.750378418E1
3.958500458E0,1.074356079E0,1.493928528E1,-4.759442139E1
4.008508458E0,1.023235321E0,1.477635193E1,-4.734100342E1
4.058515833E0,9.460258484E-1,1.497248840E1,-4.749719238E1
4.108523833E0,9.236030579E-1,1.502813721E1,-4.754351807E1
4.158531833E0,1.195194244E0,1.488714600E1,-4.797253418E1
4.208539833E0,1.082015991E0,1.496537781E1,-4.766467285E1
4.258546833E0,1.106918335E0,1.474165344E1,-4.778753662E1
4.308554833E0,1.154121399E0,1.494531250E1,-4.754846191E1
4.358562833E0,1.178661346E0,1.487144470E1,-4.708801270E1
4.408570833E0,1.204269409E0,1.486341858E1,-4.752209473E1
4.458577833E0,1.318130493E0,1.477326965E1,-4.764373779E1
4.508585833E0,1.296867371E0,1.479356384E1,-4.736602783E1
4.558593833E0,1.186740875E0,1.485874939E1,-4.776422119E1
4.608600833E0,1.326049805E0,1.473127747E1,-4.773352051E1
4.658608833E0,1.038715363E0,1.493908691E1,-4.744354248E1
4.708616833E0,1.070171356E0,1.492530823E1,-4.764697266E1
4.758623833E0,1.077079773E0,1.481686401E1,-4.774151611E1
4.808631833E0,1.051494598E0,1.489611816E1,-4.729620361E1
4.858639833E0,1.280185699E0,1.476945496E1,-4.760131836E1
4.908647833E0,1.079761505E0,1.466389465E1,-4.772979736E1
4.958654833E0,1.080970764E0,1.484089661E1,-4.796527100E1
5.008662833E0,1.363636017E0,1.484161377E1,-4.756402588E1
5.058669750E0,1.212871552E0,1.475830078E1,-4.792285156E1
5.108677750E0,1.069736481E0,1.490170288E1,-4.735784912E1
5.158685750E0,1.175697327E0,1.482827759E1,-4.741424561E1
5.208692750E0,1.169750214E0,1.487464905E1,-4.764294434E1
5.258700750E0,1.400985718E0,1.491360474E1,-4.773846436E1
5.308708750E0,1.235424042E0,1.492248535E1,-4.749847412E1
5.358715750E0,1.378322601E0,1.510458374E1,-4.754522705E1
5.408723750E0,1.265010834E0,1.489537048E1,-4.735980225E1
5.458730750E0,1.136177063E0,1.468925476E1,-4.766180420E1
5.508738750E0,1.354393005E0,1.486544800E1,-4.766394043E1
5.558746750E0,1.234806061E0,1.477565002E1,-4.743847656E1
5.608753750E0,1.139698029E0,1.478659058E1,-4.776818848E1
5.658761750E0,1.200721741E0,1.483908081E1,-4.749243164E1
5.708768750E0,1.135768890E0,1.470028687E1,-4.725683594E1
5.758776750E0,1.225570679E0,1.471781921E1,-4.756793213E1
5.808784750E0,1.269680023E0,1.477000427E1,-4.769750977E1
5.858791750E0,1.323242188E0,1.476390076E1,-4.774707031E1
5.908799750E0,1.435710907E0,1.467356873E1,-4.801153564E1
5.958806750E0,1.252887726E0,1.476960754E1,-4.781573486E1
6.008814750E0,1.345115662E0,1.481909180E1,-4.760601807E1
6.058821458E0,1.549152374E0,1.465769958E1,-4.770330811E1
6.108829458E0,1.283859253E0,1.483332825E1,-4.791253662E1
6.158837458E0,1.286365509E0,1.472740173E1,-4.774761963E1
6.208844458E0,1.499336243E0,1.474174500E1,-4.776055908E1
6.258852458E0,1.323158264E0,1.471978760E1,-4.787280273E1
6.308859458E0,1.430412292E0,1.481918335E1,-4.741259766E1
6.358867458E0,1.483219147E0,1.469285583E1,-4.765850830E1
6.408874458E0,1.462528229E0,1.466564941E1,-4.749523926E1
6.458882458E0,1.444694519E0,1.460839844E1,-4.761627197E1
6.508889458E0,1.519359589E0,1.472906494E1,-4.777075195E1
6.558897458E0,1.441940308E0,1.458357239E1,-4.784936523E1
6.608904458E0,1.531089783E0,1.472944641E1,-4.780572510E1
6.658912458E0,1.310531616E0,1.457119751E1,-4.783416748E1
6.708919458E0,1.416034698E0,1.452973938E1,-4.766650391E1
6.758927458E0,1.327827454E0,1.448286438E1,-4.781677246E1
6.808934458E0,1.399871826E0,1.433901978E1,-4.784027100E1
6.858942458E0,1.217781067E0,1.428585815E1,-4.797650146E1
6.908949458E0,1.300754547E0,1.446180725E1,-4.788238525E1
6.958956458E0,1.303585052E0,1.432142639E1,-4.786785889E1
7.008964458E0,1.209911346E0,1.449833679E1,-4.792102051E1
7.058970958E0,1.229526520E0,1.436128235E1,-4.811285400E1
7.108978958E0,1.091899872E0,1.446658325E1,-4.801562500E1
7.158985958E0,1.173496246E0,1.435275269E1,-4.826257324E1
7.208993958E0,1.072494507E0,1.456469727E1,-4.798553467E1
7.259000958E0,1.180995941E0,1.440072632E1,-4.788012695E1
7.309008958E0,1.147361755E0,1.444657898E1,-4.771166992E1
7.359015958E0,1.190605164E0,1.440687561E1,-4.783099365E1
7.409022958E0,1.447963715E0,1.445506287E1,-4.774975586E1
7.459030958E0,1.135124207E0,1.435493469E1,-4.789978027E1
7.509037958E0,1.248939514E0,1.442050171E1,-4.781536865E1
7.559045958E0,1.311698914E0,1.435403442E1,-4.790277100E1
7.609052958E0,1.255851746E0,1.443383789E1,-4.779034424E1
7.659059958E0,1.386581421E0,1.441647339E1,-4.819976807E1
7.709067958E0,1.203670502E0,1.449125671E1,-4.774835205E1
7.759074958E0,1.510700226E0,1.431715393E1,-4.773443604E1
7.809081958E0,1.254318237E0,1.447746277E1,-4.785192871E1
7.859089958E0,1.192115784E0,1.429542542E1,-4.797937012E1
7.909096958E0,1.282032013E0,1.437538147E1,-4.820483398E1
7.959103958E0,1.271682739E0,1.427812195E1,-4.820355225E1
8.009111958E0,1.159046173E0,1.443293762E1,-4.807525635E1
8.059119083E0,1.088195801E0,1.432409668E1,-4.804833984E1
8.109126083E0,1.335781097E0,1.440185547E1,-4.781274414E1
8.159134083E0,1.256992340E0,1.434442139E1,-4.790521240E1
8.209141083E0,1.021842957E0,1.461740112E1,-4.768426514E1
8.259148083E0,1.003589630E0,1.442192078E1,-4.793292236E1
8.309156083E0,1.001960754E0,1.460459900E1,-4.789868164E1
8.359163083E0,1.186355591E0,1.450070190E1,-4.817517090E1
8.409170083E0,1.300792694E0,1.461061096E1,-4.794726562E1
8.459178083E0,9.926338196E-1,1.449362183E1,-4.817443848E1
8.509185083E0,1.038410187E0,1.436164856E1,-4.822344971E1
8.559192083E0,9.845809937E-1,1.431710815E1,-4.816992188E1
8.609199083E0,1.079772949E0,1.451475525E1,-4.802880859E1
8.659207083E0,8.846511841E-1,1.455651855E1,-4.806469727E1
8.709214083E0,1.178543091E0,1.471968079E1,-4.793286133E1
8.759221083E0,9.874954224E-1,1.434422302E1,-4.804309082E1
8.809229083E0,9.645309448E-1,1.452763367E1,-4.783294678E1
8.859236083E0,9.900474548E-1,1.442973328E1,-4.792260742E1
8.909243083E0,1.173713684E0,1.444979858E1,-4.800347900E1
8.959250083E0,1.128017426E0,1.449964905E1,-4.824853516E1
9.009257083E0,1.140663147E0,1.453674316E1,-4.767987061E1
9.059265750E0,1.415012360E0,1.444068909E1,-4.803570557E1
9.109272750E0,1.298191071E0,1.434829712E1,-4.800842285E1
9.159279750E0,1.461666107E0,1.444792175E1,-4.818566895E1
9.209286750E0,1.281482697E0,1.432371521E1,-4.796832275E1
9.259294750E0,1.480930328E0,1.435189819E1,-4.809075928E1
9.309301750E0,1.345355988E0,1.431658936E1,-4.798876953E1
9.359308750E0,1.341789246E0,1.432833862E1,-4.794854736E1
9.409315750E0,1.259853363E0,1.427706909E1,-4.770513916E1
9.459322750E0,1.345764160E0,1.419786072E1,-4.781390381E1
9.509330750E0,1.445732117E0,1.429164124E1,-4.781237793E1
9.559337750E0,1.275653839E0,1.425091553E1,-4.803851318E1
9.609344750E0,1.462013245E0,1.420161438E1,-4.793536377E1
9.659351750E0,1.512081146E0,1.407496643E1,-4.787084961E1
9.709358750E0,1.381668091E0,1.397619629E1,-4.801916504E1
9.759365750E0,1.496814728E0,1.412648010E1,-4.800103760E1
9.809373750E0,1.469635010E0,1.410209656E1,-4.802374268E1
9.859380750E0,1.359058380E0,1.417170715E1,-4.798345947E1
9.909387750E0,1.422821045E0,1.437089539E1,-4.803009033E1
9.959394750E0,1.163196564E0,1.435513306E1,-4.815667725E1
1.000940175E1,1.141136169E0,1.426882935E1,-4.794342041E1
1.005940808E1,1.455951691E0,1.432843018E1,-4.782641602E1
1.010941508E1,1.392765045E0,1.447483826E1,-4.808715820E1
1.015942208E1,1.214851379E0,1.446022034E1,-4.795916748E1
1.020942908E1,1.207576752E0,1.430007935E1,-4.802368164E1
1.025943708E1,1.478012085E0,1.422616577E1,-4.808813477E1
1.030944408E1,1.361907959E0,1.429893494E1,-4.785174561E1
1.035945108E1,1.279060364E0,1.436846924E1,-4.785504150E1
1.040945808E1,1.277500153E0,1.439532471E1,-4.789685059E1
1.045946508E1,1.123947144E0,1.429174805E1,-4.813989258E1
1.050947208E1,1.109413147E0,1.445080566E1,-4.773626709E1
1.055947908E1,1.246711731E0,1.441539001E1,-4.784997559E1
1.060948608E1,1.424930573E0,1.443486023E1,-4.781964111E1
1.065949308E1,1.336338043E0,1.440943909E1,-4.787933350E1
1.070950008E1,1.448169708E0,1.453150940E1,-4.783056641E1
1.075950708E1,1.309234619E0,1.453187561E1,-4.786297607E1
1.080951408E1,1.640598297E0,1.450364685E1,-4.812438965E1
1.085952108E1,1.472789764E0,1.452986145E1,-4.789373779E1
1.090952808E1,1.346488953E0,1.465554810E1,-4.763470459E1
1.095953508E1,1.427181244E0,1.452857971E1,-4.795275879E1
1.100954208E1,1.336181641E0,1.455836487E1,-4.770532227E1
1.105954896E1,1.265270233E0,1.439024353E1,-4.794445801E1
1.110955596E1,1.375682831E0,1.462512207E1,-4.770977783E1
1.115956296E1,1.256195068E0,1.444981384E1,-4.791217041E1
1.120956996E1,1.124126434E0,1.456967163E1,-4.798919678E1
1.125957696E1,1.152271271E0,1.465541077E1,-4.797821045E1
1.130958396E1,1.251277924E0,1.475392151E1,-4.764202881E1
1.135959096E1,1.378555298E0,1.448426819E1,-4.803485107E1
1.140959796E1,1.011459351E0,1.471911621E1,-4.796545410E1
1.145960496E1,1.220855713E0,1.452845764E1,-4.776318359E1
1.150961196E1,1.188068390E0,1.453791809E1,-4.740338135E1
1.155961896E1,1.048934937E0,1.438278198E1,-4.779168701E1
1.160962596E1,1.105087280E0,1.455058289E1,-4.784973145E1
1.165963296E1,1.323993683E0,1.427886963E1,-4.799737549E1
1.170963996E1,1.277469635E0,1.445231628E1,-4.831091309E1
1.175964696E1,1.134914398E0,1.433708191E1,-4.833941650E1
1.180965396E1,8.656044006E-1,1.441099548E1,-4.812878418E1
1.185965996E1,1.114471436E0,1.420629883E1,-4.809661865E1
1.190966696E1,1.009571075E0,1.433055115E1,-4.802642822E1
1.195967396E1,1.045627594E0,1.413812256E1,-4.809185791E1
1.200968096E1,1.207622528E0,1.427270508E1,-4.790362549E1
1.205968796E1,1.162273407E0,1.413687134E1,-4.808575439E1
1.210969496E1,1.019458771E0,1.430776978E1,-4.792901611E1
1.215970196E1,9.474983215E-1,1.426954651E1,-4.803350830E1
1.220970896E1,1.147933960E0,1.430918884E1,-4.772314453E1
1.225971596E1,8.567504883E-1,1.450271606E1,-4.822491455E1
1.230972196E1,9.977226257E-1,1.442204285E1,-4.790637207E1
1.235972896E1,8.824653625E-1,1.423934937E1,-4.793164062E1
1.240973596E1,1.035953522E0,1.425883484E1,-4.800280762E1
1.245974296E1,1.215263367E0,1.425875854E1,-4.791961670E1
1.250974996E1,1.159305573E0,1.424613953E1,-4.793591309E1
1.255975696E1,1.217754364E0,1.427972412E1,-4.808685303E1
1.260976296E1,1.314983368E0,1.432626343E1,-4.800628662E1
1.265976996E1,1.115505219E0,1.434136963E1,-4.824554443E1
1.270977696E1,1.219867706E0,1.420373535E1,-4.805322266E1
1.275978396E1,1.288219452E0,1.421151733E1,-4.785229492E1
1.280979096E1,1.183124542E0,1.442706299E1,-4.784106445E1
1.285979696E1,1.122196198E0,1.433970642E1,-4.791381836E1
1.290980396E1,1.205936432E0,1.417001343E1,-4.804980469E1
1.295981096E1,1.242713928E0,1.404302979E1,-4.821960449E1
1.300981796E1,1.298999786E0,1.426988220E1,-4.815185547E1
1.305982533E1,1.484390259E0,1.415579224E1,-4.819653320E1
1.310983133E1,1.250152588E0,1.419648743E1,-4.825823975E1
1.315983833E1,1.372474670E0,1.423495483E1,-4.834210205E1
1.320984533E1,1.332927704E0,1.428482056E1,-4.810180664E1
1.325985233E1,1.347351074E0,1.412812805E1,-4.773333740E1
1.330985833E1,1.148494720E0,1.427565002E1,-4.777697754E1
1.335986533E1,1.147899628E0,1.422859192E1,-4.801287842E1
1.340987233E1,1.054443359E0,1.434809875E1,-4.787756348E1
1.345987833E1,1.222602844E0,1.418008423E1,-4.802990723E1
1.350988533E1,1.017734528E0,1.433735657E1,-4.781622314E1
1.355989233E1,1.153923035E0,1.419866943E1,-4.810662842E1
1.360989933E1,1.364124298E0,1.413034058E1,-4.788720703E1
1.365990533E1,1.182487488E0,1.408056641E1,-4.814733887E1
1.370991233E1,1.119190216E0,1.418312073E1,-4.806079102E1
1.375991933E1,1.187717438E0,1.431542969E1,-4.804589844E1
1.380992533E1,1.173931122E0,1.429008484E1,-4.793103027E1
1.385993233E1,1.406494141E0,1.420437622E1,-4.764385986E1
1.390993933E1,1.175884247E0,1.407492065E1,-4.815173340E1
1.395994533E1,1.402572632E0,1.408547974E1,-4.789459229E1
1.400995233E1,1.355682373E0,1.405268860E1,-4.779571533E1
1.405995962E1,1.334426880E0,1.420719910E1,-4.812310791E1
1.410996562E1,1.284423828E0,1.416522217E1,-4.789489746E1
1.415997262E1,1.394210815E0,1.419978333E1,-4.813348389E1
1.420997962E1,1.333816528E0,1.402743530E1,-4.828173828E1
1.425998563E1,1.392509460E0,1.397671509E1,-4.806658936E1
1.430999262E1,1.551815033E0,1.410939026E1,-4.795495605E1
1.435999863E1,1.426448822E0,1.408967590E1,-4.799481201E1
1.441000562E1,1.358734131E0,1.408647156E1,-4.799987793E1
1.446001262E1,1.515102386E0,1.408724976E1,-4.823571777E1
1.451001862E1,1.536045074E0,1.398733521E1,-4.790008545E1
1.456002562E1,1.458850861E0,1.409651184E1,-4.840917969E1
1.461003163E1,1.600765228E0,1.418368530E1,-4.806304932E1
1.466003862E1,1.628883362E0,1.415837097E1,-4.803662109E1
1.471004562E1,1.677974701E0,1.402659607E1,-4.827404785E1
1.476005162E1,1.656017303E0,1.416093445E1,-4.777905273E1
1.481005862E1,1.557434082E0,1.398704529E1,-4.831970215E1
1.486006463E1,1.445438385E0,1.417311096E1,-4.827661133E1
1.491007162E1,1.597549438E0,1.411984253E1,-4.800799561E1
1.496007863E1,1.471176147E0,1.415046692E1,-4.827410889E1
1.501008462E1,1.543476105E0,1.407919312E1,-4.813140869E1
1.506009158E1,1.632347107E0,1.425569153E1,-4.805468750E1
1.511009758E1,1.548152924E0,1.407026672E1,-4.802990723E1
1.516010458E1,1.812831879E0,1.386634827E1,-4.831262207E1
1.521011058E1,1.864208221E0,1.393791199E1,-4.819329834E1
1.526011758E1,1.648910522E0,1.406282043E1,-4.814544678E1
1.531012358E1,1.634689331E0,1.400236511E1,-4.829583740E1
1.536013058E1,1.696525574E0,1.399131775E1,-4.826776123E1
1.541013658E1,1.609336853E0,1.381135559E1,-4.836285400E1
1.546014358E1,1.645622253E0,1.368601990E1,-4.839483643E1
1.551014958E1,1.638336182E0,1.382734680E1,-4.829516602E1
1.556015658E1,1.639873505E0,1.399188232E1,-4.828454590E1
1.561016258E1,1.854511261E0,1.365338135E1,-4.806823730E1
1.566016958E1,1.792015076E0,1.392971802E1,-4.819134521E1
1.571017558E1,1.807121277E0,1.373645020E1,-4.824511719E1
1.576018258E1,1.650764465E0,1.376113892E1,-4.823553467E1
1.581018858E1,1.689140320E0,1.377842712E1,-4.827032471E1
1.586019558E1,1.620780945E0,1.373774719E1,-4.852557373E1
1.591020158E1,1.630023956E0,1.379307556E1,-4.824523926E1
1.596020758E1,1.689281464E0,1.371737671E1,-4.846588135E1
1.601021458E1,1.581775665E0,1.354817200E1,-4.832977295E1
1.606022008E1,1.308143616E0,1.358581543E1,-4.833117676E1
1.611022708E1,1.427490234E0,1.358781433E1,-4.851971436E1
1.616023308E1,1.437103271E0,1.350407410E1,-4.838592529E1
1.621024008E1,1.471988678E0,1.359924316E1,-4.850146484E1
1.626024608E1,1.392864227E0,1.391233826E1,-4.814544678E1
1.631025208E1,1.602035522E0,1.361253357E1,-4.825897217E1
1.636025908E1,1.458209991E0,1.357029724E1,-4.845745850E1
1.641026508E1,1.393218994E0,1.361134338E1,-4.845538330E1
1.646027208E1,1.418312073E0,1.350167847E1,-4.804589844E1
1.651027808E1,1.507808685E0,1.351452637E1,-4.837664795E1
1.656028408E1,1.386157990E0,1.354336548E1,-4.845123291E1
1.661029108E1,1.567646027E0,1.358871460E1,-4.842437744E1
1.666029708E1,1.472938538E0,1.346279907E1,-4.836389160E1
1.671030408E1,1.380847931E0,1.340545654E1,-4.829980469E1
1.676031008E1,1.365863800E0,1.362117004E1,-4.831213379E1
1.681031608E1,1.446456909E0,1.320863342E1,-4.835388184E1
1.686032308E1,1.471885681E0,1.357730103E1,-4.810498047E1
1.691032908E1,1.454696655E0,1.335293579E1,-4.841577148E1
1.696033508E1,1.369461060E0,1.334643555E1,-4.830584717E1
1.701034208E1,1.533985138E0,1.337126160E1,-4.816497803E1
1.706034771E1,1.622539520E0,1.340054321E1,-4.818878174E1
1.711035371E1,1.669174194E0,1.315444946E1,-4.820043945E1
1.716036071E1,1.582427979E0,1.334785461E1,-4.792437744E1
1.721036671E1,1.382896423E0,1.331816101E1,-4.832861328E1
1.726037271E1,1.528934479E0,1.326399231E1,-4.827038574E1
1.731037871E1,1.707836151E0,1.315411377E1,-4.819946289E1
1.736038571E1,1.494110107E0,1.328964233E1,-4.840051270E1
1.741039171E1,1.481964111E0,1.310641479E1,-4.836853027E1
1.746039771E1,1.519565582E0,1.313517761E1,-4.852764893E1
1.751040471E1,1.522003174E0,1.321032715E1,-4.850549316E1
1.756041071E1,1.514465332E0,1.321792603E1,-4.859039307E1
1.761041671E1,1.374584198E0,1.306402588E1,-4.850195312E1
1.766042271E1,1.432846069E0,1.308757019E1,-4.846093750E1
1.771042971E1,1.448844910E0,1.301797485E1,-4.852337646E1
1.776043571E1,1.383365631E0,1.322817993E1,-4.817938232E1
1.781044171E1,1.419799805E0,1.318493652E1,-4.826074219E1
1.786044771E1,1.485649109E0,1.323011780E1,-4.852178955E1
1.791045471E1,1.280593872E0,1.327507019E1,-4.825073242E1
1.796046071E1,1.354358673E0,1.320742798E1,-4.847863770E1
1.801046671E1,1.297344208E0,1.306094360E1,-4.842102051E1
1.806047321E1,1.313171387E0,1.310916138E1,-4.836987305E1
1.811048021E1,1.322383881E0,1.302796936E1,-4.845098877E1
1.816048621E1,1.204833984E0,1.293060303E1,-4.846746826E1
1.821049221E1,1.431224823E0,1.312260437E1,-4.824200439E1
1.826049821E1,1.373664856E0,1.317718506E1,-4.828289795E1
1.831050421E1,1.448989868E0,1.311230469E1,-4.858551025E1
1.836051121E1,1.504024506E0,1.329362488E1,-4.820294189E1
1.841051721E1,1.126426697E0,1.337121582E1,-4.855938721E1
1.846052321E1,1.331588745E0,1.308815002E1,-4.861193848E1
1.851052921E1,1.228015900E0,1.313734436E1,-4.838269043E1
1.856053521E1,1.161090851E0,1.317231750E1,-4.856140137E1
1.861054121E1,1.304981232E0,1.310929871E1,-4.843273926E1
1.866054821E1,9.282302856E-1,1.328775024E1,-4.824835205E1
1.871055421E1,1.043128967E0,1.313362122E1,-4.839483643E1
1.876056021E1,1.145507812E0,1.327255249E1,-4.833428955E1
1.881056621E1,1.104862213E0,1.326548767E1,-4.852642822E1
1.886057221E1,1.288707733E0,1.336254883E1,-4.836383057E1
1.891057821E1,1.360130310E0,1.338011169E1,-4.826031494E1
1.896058421E1,1.119464874E0,1.321546936E1,-4.847717285E1
1.901059121E1,1.139656067E0,1.325553894E1,-4.843762207E1
1.906059746E1,1.056213379E0,1.339825439E1,-4.837835693E1
1.911060346E1,1.216274261E0,1.326422119E1,-4.809631348E1
1.916060946E1,1.165916443E0,1.334051514E1,-4.808276367E1
1.921061546E1,1.282203674E0,1.316337585E1,-4.840826416E1
1.926062146E1,1.140872955E0,1.322787476E1,-4.791070557E1
1.931062746E1,1.052745819E0,1.321394348E1,-4.847534180E1
1.936063346E1,1.112468719E0,1.323768616E1,-4.837463379E1
1.941064046E1,1.216178894E0,1.308911133E1,-4.842279053E1
1.946064646E1,1.260383606E0,1.331123352E1,-4.836553955E1
1.951065246E1,1.042671204E0,1.322824097E1,-4.857818604E1
1.956065846E1,1.086200714E0,1.335279846E1,-4.804388428E1
1.961066446E1,1.159843445E0,1.348548889E1,-4.815765381E1
1.966067046E1,1.118541718E0,1.326840210E1,-4.820263672E1
1.971067646E1,1.176052094E0,1.326467896E1,-4.804986572E1
1.976068246E1,1.237884521E0,1.337809753E1,-4.788171387E1
1.981068846E1,1.016265869E0,1.342321777E1,-4.820001221E1
1.986069446E1,9.248847961E-1,1.317008972E1,-4.815478516E1
1.991070046E1,1.061252594E0,1.316311646E1,-4.819818115E1
1.996070646E1,9.564285278E-1,1.328060913E1,-4.852038574E1
2.001071346E1,8.934593201E-1,1.337796021E1,-4.828802490E1
2.006071950E1,9.134216309E-1,1.338652039E1,-4.823651123E1
2.011072550E1,9.836120605E-1,1.326539612E1,-4.831811523E1
2.016073150E1,9.686279297E-1,1.329417419E1,-4.828741455E1
2.021073750E1,1.100307465E0,1.327389526E1,-4.837359619E1
2.026074350E1,1.095611572E0,1.310346985E1,-4.843774414E1
2.031074950E1,1.136451721E0,1.326495361E1,-4.848449707E1
2.036075550E1,1.038719177E0,1.347236633E1,-4.818072510E1
2.041076150E1,9.955940247E-1,1.356964111E1,-4.796734619E1
2.046076750E1,1.193180084E0,1.320587158E1,-4.807592773E1
2.051077350E1,1.067031860E0,1.317358398E1,-4.815637207E1
2.056077950E1,9.289016724E-1,1.329345703E1,-4.810797119E1
2.061078550E1,9.854888916E-1,1.338969421E1,-4.810375977E1
2.066079150E1,1.110977173E0,1.345919800E1,-4.823162842E1
2.071079750E1,9.917831421E-1,1.325161743E1,-4.834063721E1
2.076080350E1,1.084785461E0,1.341969299E1,-4.830590820E1
2.081080950E1,7.662544250E-1,1.341996765E1,-4.835412598E1
2.086081550E1,8.398246765E-1,1.340005493E1,-4.842950439E1
2.091082150E1,9.139480591E-1,1.314576721E1,-4.827368164E1
2.096082750E1,8.817138672E-1,1.323599243E1,-4.819152832E1
