"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.400500042E0,7.276153564E-2,1.498417664E1,-5.087683105E1
6.450501041E0,2.033386230E-1,1.485035706E1,-5.085040283E1
6.500503292E0,2.248306274E-1,1.490159607E1,-5.078912354E1
6.550504292E0,2.978973389E-1,1.468800354E1,-5.110418701E1
6.600505291E0,1.407318115E-1,1.521418762E1,-5.054754639E1
6.650506292E0,1.341285706E-1,1.502262878E1,-5.089471436E1
6.700508292E0,2.716522217E-1,1.503311157E1,-5.053308105E1
6.750509292E0,2.432746887E-1,1.477877808E1,-5.084277344E1
6.800510291E0,1.763687134E-1,1.512629700E1,-5.061352539E1
6.850511292E0,1.400489807E-1,1.492605591E1,-5.099523926E1
6.900512292E0,2.732238770E-1,1.510343933E1,-5.102209473E1
6.950514292E0,8.452606201E-2,1.523803711E1,-5.090014648E1
7.000515291E0,1.336975098E-1,1.506593323E1,-5.101763916E1
7.050516292E0,2.232627869E-1,1.489334106E1,-5.113317871E1
7.100517292E0,7.312774658E-2,1.517408752E1,-5.089691162E1
7.150518292E0,1.776504517E-1,1.516738892E1,-5.108569336E1
7.200519292E0,1.933746338E-1,1.486610413E1,-5.112536621E1
7.250521292E0,1.804313660E-1,1.500036621E1,-5.093585205E1
7.300522292E0,3.483390808E-1,1.495132446E1,-5.073028564E1
7.350523292E0,4.476547241E-1,1.485935974E1,-5.102655029E1
7.400524292E0,2.785072327E-1,1.492594910E1,-5.093927002E1
7.450525291E0,4.636039734E-1,1.466969299E1,-5.114575195E1
7.500526667E0,3.356781006E-1,1.477890015E1,-5.095379639E1
7.550527666E0,4.016761780E-1,1.474179077E1,-5.111968994E1
7.600529667E0,3.607368469E-1,1.485142517E1,-5.096655273E1
7.650530667E0,3.805961609E-1,1.477850342E1,-5.115686035E1
7.700531667E0,4.234466553E-1,1.469119263E1,-5.117773438E1
7.750532667E0,2.715644836E-1,1.490635681E1,-5.084515381E1
7.800533667E0,4.400939941E-1,1.482261658E1,-5.104992676E1
7.850534667E0,1.727905273E-1,1.484864807E1,-5.097229004E1
7.900535667E0,1.284255981E-1,1.502392578E1,-5.089483643E1
7.950536667E0,2.133369446E-1,1.490969849E1,-5.069903564E1
8.000537666E0,2.892189026E-1,1.491435242E1,-5.074737549E1
8.050539667E0,1.556968689E-1,1.491168213E1,-5.081048584E1
8.100540667E0,2.100753784E-1,1.482658386E1,-5.108929443E1
8.150541667E0,2.689666748E-1,1.472463989E1,-5.106396484E1
8.200542666E0,2.413444519E-1,1.503453064E1,-5.074053955E1
8.250543667E0,2.492904663E-1,1.464538574E1,-5.096173096E1
8.300544667E0,1.791000366E-1,1.495451355E1,-5.102203369E1
8.350545667E0,3.100509644E-1,1.486482239E1,-5.080499268E1
8.400546666E0,2.134284973E-1,1.456013489E1,-5.091857910E1
8.450547667E0,2.682838440E-1,1.451705933E1,-5.094958496E1
8.500548542E0,2.094459534E-1,1.490011597E1,-5.073699951E1
8.550549542E0,2.792053223E-1,1.478901672E1,-5.082806396E1
8.600550542E0,3.139610291E-1,1.470254517E1,-5.109362793E1
8.650551541E0,7.161331177E-2,1.488940430E1,-5.065301514E1
8.700552542E0,2.180519104E-1,1.487654114E1,-5.069677734E1
8.750553542E0,1.455307007E-1,1.449227905E1,-5.099078369E1
8.800554542E0,5.730438232E-2,1.481185913E1,-5.094555664E1
8.850556541E0,4.239273071E-2,1.457803345E1,-5.113494873E1
8.900557542E0,3.609886169E-1,1.457144165E1,-5.099090576E1
8.950558542E0,3.541946411E-2,1.475224304E1,-5.100909424E1
9.000559542E0,1.782989502E-1,1.473681641E1,-5.094146729E1
9.050560542E0,2.333183289E-1,1.459692383E1,-5.114575195E1
9.100561542E0,1.282539368E-1,1.487599182E1,-5.081835938E1
9.150562542E0,1.204833984E-1,1.456306458E1,-5.087750244E1
9.200563542E0,1.816520691E-1,1.466287231E1,-5.087414551E1
9.250564542E0,2.063751221E-1,1.454537964E1,-5.103967285E1
9.300565541E0,1.037292480E-1,1.483119202E1,-5.085925293E1
9.350566542E0,2.592811584E-1,1.466111755E1,-5.109716797E1
9.400567542E0,2.493400574E-1,1.478454590E1,-5.082446289E1
9.450568542E0,1.751174927E-1,1.461506653E1,-5.100946045E1
9.500569292E0,2.320823669E-1,1.477871704E1,-5.083630371E1
9.550570291E0,2.481689453E-1,1.478993225E1,-5.055194092E1
9.600570292E0,1.206130981E-1,1.480722046E1,-5.077282715E1
9.650571292E0,2.025222778E-2,1.451757812E1,-5.100085449E1
9.700572292E0,8.985900879E-2,1.476321411E1,-5.071911621E1
9.750573292E0,2.138595581E-1,1.452041626E1,-5.086920166E1
9.800574291E0,3.193283081E-2,1.467124939E1,-5.097119141E1
9.850575292E0,2.949523926E-2,1.451544189E1,-5.089587402E1
9.900576292E0,9.541320801E-2,1.472517395E1,-5.068719482E1
9.950577292E0,9.826278687E-2,1.470565796E1,-5.065502930E1
1.000057829E1,2.689361572E-2,1.437307739E1,-5.083618164E1
1.005057929E1,3.387451172E-3,1.455502319E1,-5.085015869E1
1.010058029E1,3.320693970E-2,1.456425476E1,-5.081225586E1
1.015058129E1,-6.458663940E-2,1.449295044E1,-5.111688232E1
1.020058229E1,6.301879883E-3,1.462101746E1,-5.091180420E1
1.025058329E1,9.677886963E-2,1.445121765E1,-5.100482178E1
1.030058429E1,-1.767425537E-1,1.469892883E1,-5.082788086E1
1.035058529E1,-7.855224609E-2,1.459788513E1,-5.090698242E1
1.040058629E1,3.320312500E-2,1.457685852E1,-5.100115967E1
1.045058729E1,-9.593963623E-3,1.443016052E1,-5.105389404E1
1.050058821E1,4.027557373E-2,1.464950562E1,-5.096313477E1
1.055058921E1,-1.913757324E-1,1.432785034E1,-5.123883057E1
1.060058921E1,-4.467773438E-2,1.459077454E1,-5.103094482E1
1.065059021E1,4.327774048E-2,1.431428528E1,-5.091076660E1
1.070059121E1,1.252746582E-1,1.435743713E1,-5.097558594E1
1.075059221E1,1.132316589E-1,1.409703064E1,-5.127337646E1
1.080059321E1,-4.670715332E-2,1.444627380E1,-5.121453857E1
1.085059421E1,-7.737350464E-2,1.419996643E1,-5.103027344E1
1.090059521E1,-7.124710083E-2,1.431312561E1,-5.097723389E1
1.095059621E1,-6.971740723E-2,1.436668396E1,-5.110693359E1
1.100059721E1,-8.654403687E-2,1.454977417E1,-5.100195312E1
1.105059821E1,1.409416199E-1,1.430111694E1,-5.132281494E1
1.110059921E1,1.284294128E-1,1.470291138E1,-5.110028076E1
1.115059921E1,3.790283203E-2,1.442347717E1,-5.124090576E1
1.120060021E1,1.718940735E-1,1.456558228E1,-5.089709473E1
1.125060121E1,1.650810242E-1,1.451893616E1,-5.100006104E1
1.130060221E1,-1.120872498E-1,1.454371643E1,-5.093420410E1
1.135060321E1,-7.562255859E-2,1.451771545E1,-5.100238037E1
1.140060421E1,-1.151504517E-1,1.472775269E1,-5.078167725E1
1.145060521E1,-9.616088867E-2,1.466976929E1,-5.093310547E1
1.150060679E1,-2.569961548E-2,1.451071167E1,-5.119110107E1
1.155060779E1,-4.100799561E-2,1.444306946E1,-5.104241943E1
1.160060779E1,-8.911895752E-2,1.458425903E1,-5.085571289E1
1.165060879E1,2.822875977E-4,1.441308594E1,-5.097668457E1
1.170060979E1,-5.568313599E-2,1.456901550E1,-5.099328613E1
1.175061079E1,-1.600837708E-1,1.450772095E1,-5.119781494E1
1.180061179E1,-4.217147827E-2,1.449826050E1,-5.107336426E1
1.185061279E1,-1.620864868E-1,1.445202637E1,-5.118743896E1
1.190061379E1,-2.827377319E-1,1.467271423E1,-5.066711426E1
1.195061379E1,-4.404067993E-2,1.424224854E1,-5.120458984E1
1.200061479E1,-6.148147583E-2,1.448567200E1,-5.080926514E1
1.205061579E1,-1.753273010E-1,1.436856079E1,-5.107104492E1
1.210061679E1,-1.887702942E-1,1.452143860E1,-5.119036865E1
1.215061779E1,-3.414230347E-1,1.442945862E1,-5.136169434E1
1.220061879E1,-2.054824829E-1,1.467150879E1,-5.059735107E1
1.225061979E1,-2.229232788E-1,1.475434875E1,-5.070404053E1
1.230061979E1,-4.002914429E-1,1.438912964E1,-5.105157471E1
1.235062079E1,-2.969932556E-1,1.454730225E1,-5.092089844E1
1.240062179E1,-2.952957153E-1,1.446606445E1,-5.104724121E1
1.245062279E1,-2.599334717E-1,1.439454651E1,-5.103869629E1
1.250062354E1,-4.677009583E-1,1.458045959E1,-5.080761719E1
1.255062454E1,-2.187232971E-1,1.426213074E1,-5.097052002E1
1.260062454E1,-2.103538513E-1,1.459600830E1,-5.091345215E1
1.265062554E1,-1.043395996E-1,1.442578125E1,-5.127075195E1
1.270062654E1,-2.147483826E-1,1.445207214E1,-5.093499756E1
1.275062754E1,-1.513671875E-1,1.440106201E1,-5.139135742E1
1.280062854E1,-2.306327820E-1,1.460433960E1,-5.131927490E1
1.285062954E1,-2.730941772E-1,1.439494324E1,-5.134057617E1
1.290062954E1,-3.759803772E-1,1.454212952E1,-5.108770752E1
1.295063054E1,-2.074699402E-1,1.437408447E1,-5.123638916E1
1.300063154E1,-3.444747925E-1,1.466813660E1,-5.113336182E1
1.305063254E1,-5.401992798E-2,1.446217346E1,-5.105187988E1
1.310063354E1,-1.665229797E-1,1.457923889E1,-5.138629150E1
1.315063354E1,-1.172866821E-1,1.454000854E1,-5.139697266E1
1.320063454E1,-1.798706055E-1,1.457679749E1,-5.123999023E1
1.325063554E1,-9.933471680E-2,1.431764221E1,-5.110968018E1
1.330063654E1,-2.473373413E-1,1.451879883E1,-5.103314209E1
1.335063754E1,-1.058006287E-1,1.422048950E1,-5.120446777E1
1.340063754E1,-1.528320312E-1,1.446458435E1,-5.131604004E1
1.345063854E1,-1.627044678E-1,1.433692932E1,-5.101116943E1
1.350063933E1,-1.989135742E-1,1.441163635E1,-5.162030029E1
1.355064033E1,5.093383789E-2,1.422267151E1,-5.150708008E1
1.360064033E1,-5.278396606E-2,1.444902039E1,-5.129870605E1
1.365064133E1,1.070594788E-1,1.408789062E1,-5.167364502E1
1.370064233E1,-2.531242371E-1,1.416102600E1,-5.169915771E1
1.375064333E1,-2.586174011E-1,1.436886597E1,-5.145294189E1
1.380064433E1,-1.973648071E-1,1.423593140E1,-5.105871582E1
1.385064433E1,1.372528076E-2,1.416751099E1,-5.128234863E1
1.390064533E1,-1.252975464E-1,1.425985718E1,-5.144238281E1
1.395064633E1,-1.159934998E-1,1.416085815E1,-5.132867432E1
1.400064733E1,-1.353454590E-1,1.408105469E1,-5.121795654E1
1.405064733E1,-1.846046448E-1,1.401077271E1,-5.109100342E1
1.410064833E1,-7.561492920E-2,1.415147400E1,-5.109509277E1
1.415064933E1,-1.076507568E-2,1.375805664E1,-5.137792969E1
1.420065033E1,4.262542725E-2,1.402638245E1,-5.128955078E1
1.425065033E1,5.374298096E-1,1.358811951E1,-5.151220703E1
1.430065133E1,9.943275452E-1,1.337734985E1,-5.134100342E1
1.435065233E1,9.606971741E-1,1.340776062E1,-5.130200195E1
1.440065333E1,8.051338196E-1,1.324412537E1,-5.129132080E1
1.445065333E1,1.349185944E0,1.260531616E1,-5.144256592E1
1.450065433E1,1.042758942E0,1.258932495E1,-5.163317871E1
1.455065533E1,1.282283783E0,1.254306030E1,-5.176495361E1
1.460065633E1,1.459796906E0,1.236294556E1,-5.162646484E1
1.465065633E1,1.432395935E0,1.237539673E1,-5.157208252E1
1.470065733E1,1.453506470E0,1.244952393E1,-5.177783203E1
1.475065833E1,1.653499603E0,1.209907532E1,-5.179748535E1
1.480065833E1,1.567554474E0,1.244750977E1,-5.172833252E1
1.485065933E1,1.647830963E0,1.256338501E1,-5.177569580E1
1.490066033E1,1.387367249E0,1.299763489E1,-5.164300537E1
1.495066133E1,1.419734955E0,1.279316711E1,-5.167742920E1
1.500066133E1,1.351089478E0,1.310812378E1,-5.134301758E1
1.505066233E1,1.442382812E0,1.284579468E1,-5.154748535E1
1.510066333E1,1.291660309E0,1.321331787E1,-5.126300049E1
1.515066333E1,1.404304504E0,1.314689636E1,-5.159661865E1
1.520066433E1,1.220073700E0,1.339431763E1,-5.162060547E1
1.525066533E1,1.322059631E0,1.322465515E1,-5.154180908E1
1.530066633E1,1.068634033E0,1.351632690E1,-5.146856689E1
1.535066633E1,1.429634094E0,1.337361145E1,-5.163562012E1
1.540066733E1,1.406242371E0,1.342927551E1,-5.152575684E1
1.545066833E1,1.254028320E0,1.343061829E1,-5.122430420E1
1.550066829E1,1.285495758E0,1.341844177E1,-5.165698242E1
1.555066929E1,1.328292847E0,1.328102112E1,-5.179571533E1
1.560067029E1,1.270065308E0,1.354571533E1,-5.158093262E1
1.565067029E1,1.320152283E0,1.337266541E1,-5.181506348E1
1.570067129E1,1.362339020E0,1.346549988E1,-5.158178711E1
1.575067229E1,1.308624268E0,1.344877625E1,-5.130816650E1
1.580067229E1,1.393802643E0,1.336949158E1,-5.154229736E1
1.585067329E1,1.249370575E0,1.315823364E1,-5.148876953E1
1.590067429E1,1.165596008E0,1.341755676E1,-5.149383545E1
1.595067529E1,1.329257965E0,1.338072205E1,-5.156781006E1
1.600067529E1,1.403457642E0,1.317146301E1,-5.148284912E1
1.605067629E1,1.313079834E0,1.327566528E1,-5.141204834E1
1.610067729E1,1.223056793E0,1.342346191E1,-5.169116211E1
1.615067729E1,1.166973114E0,1.337902832E1,-5.174151611E1
1.620067829E1,1.158454895E0,1.349169922E1,-5.146862793E1
1.625067929E1,1.316116333E0,1.347695923E1,-5.168395996E1
1.630067929E1,1.234607697E0,1.343455505E1,-5.159808350E1
1.635068029E1,1.051967621E0,1.354379272E1,-5.159466553E1
1.640068129E1,1.146007538E0,1.354115295E1,-5.114227295E1
1.645068129E1,1.169891357E0,1.335319519E1,-5.149694824E1
1.650068296E1,9.692993164E-1,1.360212708E1,-5.159277344E1
1.655068396E1,1.235496521E0,1.344473267E1,-5.183319092E1
1.660068396E1,1.254947662E0,1.341133118E1,-5.149621582E1
1.665068496E1,1.242961884E0,1.369451904E1,-5.176916504E1
1.670068596E1,9.938888550E-1,1.361253357E1,-5.182238770E1
1.675068596E1,1.149917603E0,1.338685608E1,-5.168499756E1
1.680068696E1,1.211692810E0,1.356480408E1,-5.158392334E1
1.685068796E1,1.081878662E0,1.358926392E1,-5.129278564E1
1.690068796E1,1.139640808E0,1.369900513E1,-5.151660156E1
1.695068896E1,1.046150208E0,1.350849915E1,-5.158343506E1
1.700068996E1,9.135437012E-1,1.360411072E1,-5.129986572E1
1.705068996E1,1.015533447E0,1.334902954E1,-5.148516846E1
1.710069096E1,9.996337891E-1,1.339912415E1,-5.155706787E1
1.715069196E1,1.055889130E0,1.335159302E1,-5.150402832E1
1.720069196E1,1.111560822E0,1.315695190E1,-5.173364258E1
1.725069296E1,9.685935974E-1,1.314797974E1,-5.177142334E1
1.730069396E1,1.106800079E0,1.348921204E1,-5.171368408E1
1.735069496E1,1.114082336E0,1.320034790E1,-5.186462402E1
1.740069496E1,1.197116852E0,1.331076050E1,-5.199542236E1
1.745069596E1,1.202194214E0,1.338706970E1,-5.191278076E1
1.750069504E1,1.132152557E0,1.345506287E1,-5.164666748E1
1.755069604E1,1.122695923E0,1.329718018E1,-5.162646484E1
1.760069704E1,1.122814178E0,1.339271545E1,-5.164831543E1
1.765069804E1,1.181877136E0,1.321353149E1,-5.162561035E1
1.770069804E1,1.225811005E0,1.332910156E1,-5.157958984E1
1.775069904E1,1.289554596E0,1.337213135E1,-5.140649414E1
1.780070004E1,1.167255402E0,1.349626160E1,-5.153240967E1
1.785070004E1,1.094566345E0,1.339915466E1,-5.151788330E1
1.790070104E1,1.252334595E0,1.363249207E1,-5.146948242E1
1.795070104E1,1.038948059E0,1.349035645E1,-5.144958496E1
1.800070204E1,1.096721649E0,1.355578613E1,-5.171752930E1
1.805070304E1,1.105365753E0,1.356883240E1,-5.145581055E1
1.810070304E1,1.004909515E0,1.367352295E1,-5.171899414E1
1.815070404E1,1.140972137E0,1.351289368E1,-5.165692139E1
1.820070504E1,9.358901978E-1,1.375897217E1,-5.147753906E1
1.825070504E1,9.704971313E-1,1.372598267E1,-5.146569824E1
1.830070604E1,9.189376831E-1,1.380325317E1,-5.140863037E1
1.835070704E1,1.227420807E0,1.355781555E1,-5.160974121E1
1.840070704E1,1.395301819E0,1.376164246E1,-5.138006592E1
1.845070804E1,1.224914551E0,1.377033997E1,-5.168444824E1
1.850071029E1,1.074939728E0,1.410519409E1,-5.158984375E1
1.855071029E1,1.088432312E0,1.390144348E1,-5.170825195E1
1.860071129E1,1.190650940E0,1.403990173E1,-5.162774658E1
1.865071229E1,1.043972015E0,1.431909180E1,-5.158996582E1
1.870071229E1,8.692817688E-1,1.423623657E1,-5.158404541E1
1.875071329E1,8.264083862E-1,1.426045227E1,-5.157446289E1
1.880071429E1,8.688278198E-1,1.437678528E1,-5.141247559E1
1.885071429E1,8.482627869E-1,1.444270325E1,-5.164453125E1
1.890071529E1,9.212226868E-1,1.421914673E1,-5.158227539E1
1.895071629E1,9.770088196E-1,1.442623901E1,-5.168310547E1
1.900071629E1,8.229904175E-1,1.446424866E1,-5.155822754E1
1.905071729E1,8.543891907E-1,1.401296997E1,-5.172283936E1
1.910071729E1,8.913688660E-1,1.426683044E1,-5.162445068E1
1.915071829E1,9.184074402E-1,1.418128967E1,-5.151977539E1
1.920071929E1,1.020351410E0,1.412072754E1,-5.153784180E1
1.925071929E1,8.660736084E-1,1.408415222E1,-5.153076172E1
1.930072029E1,7.747116089E-1,1.443481445E1,-5.174975586E1
1.935072129E1,1.049617767E0,1.418215942E1,-5.174359131E1
1.940072129E1,1.072383881E0,1.435000610E1,-5.178906250E1
1.945072229E1,1.197875977E0,1.447357178E1,-5.151025391E1
1.950072242E1,1.147037506E0,1.437702942E1,-5.207653809E1
1.955072242E1,1.211421967E0,1.445451355E1,-5.201513672E1
1.960072342E1,1.229740143E0,1.482431030E1,-5.173272705E1
1.965072342E1,1.177410126E0,1.463687134E1,-5.161529541E1
1.970072442E1,9.514808655E-1,1.471981812E1,-5.146429443E1
1.975072542E1,1.138565063E0,1.488577271E1,-5.171148682E1
1.980072542E1,1.038787842E0,1.516751099E1,-5.142797852E1
1.985072642E1,1.252227783E0,1.490684509E1,-5.163977051E1
1.990072742E1,1.312210083E0,1.514369202E1,-5.141693115E1
1.995072742E1,1.351608276E0,1.492851257E1,-5.131860352E1
2.000072842E1,1.197608948E0,1.493339539E1,-5.158648682E1
2.005072842E1,1.268333435E0,1.518487549E1,-5.132104492E1
2.010072942E1,1.392837524E0,1.531767273E1,-5.146588135E1
2.015073042E1,1.624507904E0,1.478157043E1,-5.139031982E1
2.020073042E1,1.420932770E0,1.500975037E1,-5.151800537E1
2.025073142E1,1.626804352E0,1.476374817E1,-5.148260498E1
2.030073142E1,1.576374054E0,1.478738403E1,-5.167352295E1
2.035073242E1,1.686855316E0,1.501538086E1,-5.126867676E1
2.040073342E1,1.592781067E0,1.499420166E1,-5.150805664E1
2.045073342E1,1.635086060E0,1.465036011E1,-5.162213135E1
