"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.359057042E0,-5.622238159E0,1.287570953E1,-5.047427368E1
6.409368458E0,-5.612335205E0,1.304525757E1,-5.108847046E1
6.459680458E0,-5.400695801E0,1.280069733E1,-5.079202271E1
6.509992458E0,-5.393615723E0,1.260062408E1,-5.106356812E1
6.560304458E0,-5.394668579E0,1.293337250E1,-5.111959839E1
6.610616458E0,-5.547393799E0,1.259720612E1,-5.082046509E1
6.660928458E0,-5.619277954E0,1.299734497E1,-5.091571045E1
6.711240458E0,-5.393264771E0,1.261828613E1,-5.100051880E1
6.761552458E0,-5.628433228E0,1.278010559E1,-5.094808960E1
6.811864458E0,-5.440582275E0,1.259278107E1,-5.127410889E1
6.862176458E0,-5.630432129E0,1.287117767E1,-5.066741943E1
6.912488458E0,-5.581939697E0,1.232637787E1,-5.095947266E1
6.962800458E0,-5.735168457E0,1.264780426E1,-5.059475708E1
7.013112458E0,-5.703948975E0,1.261746979E1,-5.050097656E1
7.063424458E0,-5.141342163E0,1.265493011E1,-5.104257202E1
7.113736458E0,-5.459548950E0,1.272518921E1,-5.075515747E1
7.164047458E0,-5.311050415E0,1.276438904E1,-5.052117920E1
7.214359458E0,-5.446060181E0,1.292227936E1,-5.080804443E1
7.264671458E0,-5.540008545E0,1.279883575E1,-5.120477295E1
7.314983458E0,-5.690536499E0,1.290660858E1,-5.062124634E1
7.365295458E0,-5.497543335E0,1.297855377E1,-5.050100708E1
7.415606542E0,-5.536437988E0,1.271791077E1,-4.994061279E1
7.465918542E0,-5.488098145E0,1.283267212E1,-5.052835083E1
7.516230542E0,-5.546813965E0,1.285037231E1,-5.079711914E1
7.566542542E0,-5.382797241E0,1.281303406E1,-5.084887695E1
7.616854542E0,-5.433181763E0,1.297840881E1,-5.062930298E1
7.667166542E0,-5.338195801E0,1.292031860E1,-5.106860352E1
7.717478542E0,-5.331253052E0,1.290627289E1,-5.053369141E1
7.767790542E0,-5.485244751E0,1.271527100E1,-5.080670166E1
7.818102542E0,-5.604690552E0,1.317858124E1,-5.022961426E1
7.868414542E0,-5.856079102E0,1.268080139E1,-5.058178711E1
7.918725542E0,-5.878036499E0,1.289083862E1,-5.026400757E1
7.969037542E0,-5.858123779E0,1.267799377E1,-5.075695801E1
8.019349542E0,-5.343353271E0,1.280327606E1,-5.015539551E1
8.069661542E0,-5.573577881E0,1.246051788E1,-5.040679932E1
8.119973542E0,-5.654586792E0,1.253524017E1,-5.036822510E1
8.170285542E0,-5.760910034E0,1.258539581E1,-5.013656616E1
8.220597542E0,-5.589691162E0,1.260221100E1,-5.075494385E1
8.270909542E0,-5.597473145E0,1.261592865E1,-5.083065796E1
8.321221542E0,-5.460418701E0,1.287021637E1,-5.098986816E1
8.371533542E0,-6.029495239E0,1.268521118E1,-5.052688599E1
8.421845792E0,-5.871109009E0,1.312149048E1,-5.080200195E1
8.472157792E0,-5.842498779E0,1.282398987E1,-5.073324585E1
8.522469792E0,-6.041213989E0,1.279621887E1,-5.070306396E1
8.572780792E0,-6.143981934E0,1.242993164E1,-5.121524048E1
8.623092792E0,-6.300231934E0,1.263687897E1,-5.074548340E1
8.673404792E0,-6.224655151E0,1.291171265E1,-5.047113037E1
8.723716792E0,-6.170166016E0,1.225686646E1,-5.075915527E1
8.774028792E0,-5.888351440E0,1.261721802E1,-5.028869629E1
8.824340792E0,-5.760131836E0,1.241271210E1,-5.042483521E1
8.874652792E0,-5.615036011E0,1.267674255E1,-5.059664917E1
8.924964792E0,-5.825241089E0,1.259049988E1,-5.082214355E1
8.975276792E0,-6.029602051E0,1.257035065E1,-5.050320435E1
9.025588792E0,-5.952423096E0,1.256063080E1,-5.029327393E1
9.075900792E0,-5.928863525E0,1.265345764E1,-5.016915894E1
9.126212792E0,-6.132369995E0,1.280864716E1,-5.051455688E1
9.176523792E0,-6.285903931E0,1.258587646E1,-5.054257202E1
9.226835792E0,-6.199569702E0,1.269496918E1,-5.056466675E1
9.277147792E0,-6.352996826E0,1.295839691E1,-5.032489014E1
9.327459792E0,-6.297103882E0,1.269171143E1,-5.051333618E1
9.377771792E0,-6.188385010E0,1.275695038E1,-5.015371704E1
9.428083917E0,-6.228088379E0,1.240591431E1,-5.072409058E1
9.478395917E0,-6.223419189E0,1.293315887E1,-5.022161865E1
9.528707917E0,-6.171997070E0,1.259866333E1,-5.071737671E1
9.579019917E0,-6.166946411E0,1.286338806E1,-5.050811768E1
9.629331917E0,-6.148803711E0,1.257545471E1,-5.082110596E1
9.679643917E0,-6.344787598E0,1.272473907E1,-5.032510376E1
9.729954917E0,-6.241546631E0,1.249160767E1,-5.055789185E1
9.780266917E0,-6.226715088E0,1.260572052E1,-5.085980225E1
9.830578917E0,-6.539962769E0,1.294481659E1,-5.061483765E1
9.880890917E0,-6.207595825E0,1.287356567E1,-5.072528076E1
9.931202917E0,-6.154113770E0,1.272064972E1,-5.057989502E1
9.981514917E0,-5.928588867E0,1.284798431E1,-5.051956177E1
1.003182692E1,-6.194442749E0,1.281071472E1,-5.068615723E1
1.008213892E1,-5.863281250E0,1.276860809E1,-5.060223389E1
1.013245092E1,-6.071716309E0,1.266403198E1,-5.065222168E1
1.018276292E1,-6.135864258E0,1.271042633E1,-5.065493774E1
1.023307492E1,-6.320266724E0,1.269525146E1,-5.105380249E1
1.028338592E1,-5.823410034E0,1.292058563E1,-5.088491821E1
1.033369792E1,-6.117294312E0,1.314479065E1,-5.065313721E1
1.038400992E1,-5.916915894E0,1.255072784E1,-5.089761353E1
1.043432229E1,-6.374755859E0,1.282730865E1,-5.002288818E1
1.048463429E1,-6.110702515E0,1.282836151E1,-5.064843750E1
1.053494629E1,-6.342620850E0,1.299682617E1,-5.068954468E1
1.058525829E1,-6.322677612E0,1.270774841E1,-5.072811890E1
1.063557029E1,-6.172882080E0,1.288174438E1,-5.058792114E1
1.068588229E1,-6.245529175E0,1.270452118E1,-5.091519165E1
1.073619329E1,-6.301666260E0,1.255136108E1,-5.065350342E1
1.078650529E1,-6.228179932E0,1.270337677E1,-5.083132935E1
1.083681729E1,-6.481079102E0,1.299480438E1,-5.052200317E1
1.088712929E1,-6.208618164E0,1.286241913E1,-5.086367798E1
1.093744129E1,-6.480178833E0,1.272805786E1,-5.040859985E1
1.098775329E1,-5.971481323E0,1.294875336E1,-5.057949829E1
1.103806529E1,-5.827178955E0,1.333646393E1,-5.010610962E1
1.108837729E1,-5.819290161E0,1.303693390E1,-5.035787964E1
1.113868929E1,-5.862884521E0,1.339804840E1,-5.077087402E1
1.118900029E1,-5.663070679E0,1.280392456E1,-5.078411865E1
1.123931229E1,-5.623458862E0,1.313072968E1,-5.034149170E1
1.128962429E1,-6.154724121E0,1.286012268E1,-5.036495972E1
1.133993629E1,-6.203659058E0,1.336467743E1,-5.026586914E1
1.139024829E1,-6.146392822E0,1.279632568E1,-5.080288696E1
1.144055992E1,-5.870056152E0,1.281555939E1,-5.078292847E1
1.149087192E1,-5.737457275E0,1.302230835E1,-5.053125000E1
1.154118392E1,-5.301147461E0,1.270418549E1,-5.062091064E1
1.159149492E1,-5.335372925E0,1.251047516E1,-5.066711426E1
1.164180692E1,-5.436370850E0,1.251465607E1,-5.058984375E1
1.169211892E1,-5.622817993E0,1.265389252E1,-5.059677124E1
1.174243092E1,-5.354217529E0,1.247616577E1,-5.040118408E1
1.179274292E1,-5.460739136E0,1.260136414E1,-5.045446777E1
1.184305492E1,-5.264999390E0,1.217835999E1,-5.041247559E1
1.189336692E1,-5.044525146E0,1.249214172E1,-5.085986328E1
1.194367892E1,-5.665893555E0,1.233729553E1,-5.030316162E1
1.199398992E1,-5.450271606E0,1.271829224E1,-5.052606201E1
1.204430192E1,-5.547668457E0,1.235310364E1,-5.068078613E1
1.209461392E1,-5.633102417E0,1.256896973E1,-5.031536865E1
1.214492592E1,-5.529159546E0,1.270903778E1,-5.084582520E1
1.219523792E1,-5.385162354E0,1.284481812E1,-5.038970947E1
1.224554992E1,-5.328582764E0,1.240439606E1,-5.031610107E1
1.229586192E1,-5.672775269E0,1.261412811E1,-5.036019897E1
1.234617292E1,-5.517517090E0,1.232702637E1,-5.007519531E1
1.239648492E1,-5.867416382E0,1.264647675E1,-5.010913086E1
1.244679771E1,-5.875000000E0,1.264019012E1,-4.984179688E1
1.249710971E1,-5.382812500E0,1.279095459E1,-5.057495117E1
1.254742171E1,-5.503051758E0,1.267221832E1,-5.011260986E1
1.259773371E1,-5.642562866E0,1.272882080E1,-4.990643311E1
1.264804471E1,-5.330200195E0,1.256409454E1,-4.997689819E1
1.269835671E1,-5.132736206E0,1.267205048E1,-4.994485474E1
1.274866871E1,-5.419418335E0,1.257854462E1,-5.017004395E1
1.279898071E1,-5.696670532E0,1.320396423E1,-5.029443359E1
1.284929271E1,-5.557540894E0,1.253038788E1,-5.041995239E1
1.289960471E1,-5.797103882E0,1.298342133E1,-4.992019653E1
1.294991671E1,-5.340240479E0,1.227111816E1,-5.014270020E1
1.300022771E1,-5.134796143E0,1.296576691E1,-4.959637451E1
1.305053971E1,-5.110916138E0,1.263105011E1,-4.991125488E1
1.310085171E1,-4.945022583E0,1.250786591E1,-5.032131958E1
1.315116371E1,-5.299774170E0,1.249203491E1,-4.953338623E1
1.320147571E1,-5.000656128E0,1.243947601E1,-4.991519165E1
1.325178771E1,-4.940338135E0,1.245228577E1,-4.948260498E1
1.330209871E1,-4.872192383E0,1.259574890E1,-4.987756348E1
1.335241071E1,-5.008789062E0,1.285701752E1,-4.992620850E1
1.340272271E1,-5.372817993E0,1.274042511E1,-4.988735962E1
1.345303442E1,-4.909240723E0,1.271508789E1,-4.959484863E1
1.350334642E1,-4.808380127E0,1.254817200E1,-5.018273926E1
1.355365842E1,-5.033004761E0,1.233885956E1,-5.028408813E1
1.360396942E1,-4.907546997E0,1.218364716E1,-4.998498535E1
1.365428142E1,-5.274642944E0,1.232048798E1,-5.001028442E1
1.370459342E1,-5.113159180E0,1.207536316E1,-5.010424805E1
1.375490542E1,-4.962554932E0,1.267215729E1,-5.018408203E1
1.380521742E1,-5.170501709E0,1.229258728E1,-4.981716919E1
1.385552842E1,-5.046142578E0,1.238865662E1,-5.007678223E1
1.390584042E1,-5.029067993E0,1.204435730E1,-5.008612061E1
1.395615242E1,-5.042709351E0,1.250919342E1,-4.986383057E1
1.400646442E1,-5.001358032E0,1.203187561E1,-4.994827271E1
1.405677642E1,-5.280609131E0,1.266027069E1,-4.988616943E1
1.410708842E1,-5.391372681E0,1.267020416E1,-5.006881714E1
1.415739942E1,-5.376831055E0,1.260108948E1,-5.032632446E1
1.420771142E1,-5.216049194E0,1.257704926E1,-4.994903564E1
1.425802342E1,-5.331802368E0,1.291706085E1,-5.060156250E1
1.430833542E1,-5.307479858E0,1.239250183E1,-5.025213623E1
1.435864742E1,-5.024078369E0,1.241875458E1,-5.028094482E1
1.440895842E1,-5.272766113E0,1.231921387E1,-5.048300171E1
1.445927042E1,-5.350387573E0,1.273126221E1,-5.015390015E1
1.450958242E1,-5.238403320E0,1.229257965E1,-5.038201904E1
1.455989442E1,-5.121215820E0,1.259121704E1,-5.003524780E1
1.461020642E1,-5.020477295E0,1.236436462E1,-5.031903076E1
1.466051742E1,-5.149475098E0,1.275420380E1,-5.013073730E1
1.471082942E1,-5.274108887E0,1.247557068E1,-4.992529297E1
1.476114142E1,-5.194137573E0,1.254168701E1,-5.047781372E1
1.481145342E1,-4.892150879E0,1.247059631E1,-5.004299927E1
1.486176542E1,-5.228149414E0,1.239836121E1,-5.031884766E1
1.491207642E1,-5.364273071E0,1.252503204E1,-5.051336670E1
1.496238842E1,-5.767318726E0,1.245909119E1,-5.045672607E1
1.501270042E1,-5.313812256E0,1.254640198E1,-5.010406494E1
1.506301242E1,-6.089431763E0,1.253569031E1,-5.029931641E1
1.511332442E1,-5.812454224E0,1.238232422E1,-5.031533813E1
1.516363542E1,-6.084930420E0,1.195652008E1,-5.034057617E1
1.521394742E1,-5.809478760E0,1.178484344E1,-5.068975830E1
1.526425942E1,-5.877960205E0,1.167173004E1,-4.992431641E1
1.531457142E1,-5.841323853E0,1.198052979E1,-5.009100342E1
1.536488242E1,-5.821868896E0,1.195040131E1,-5.046679688E1
1.541519421E1,-5.682159424E0,1.210584259E1,-5.047668457E1
1.546550621E1,-5.740356445E0,1.193473816E1,-5.032775879E1
1.551581821E1,-5.557296753E0,1.230825806E1,-5.017950439E1
1.556613021E1,-5.858779907E0,1.215363312E1,-4.979470825E1
1.561644121E1,-5.645019531E0,1.241123962E1,-5.018524170E1
1.566675321E1,-5.564712524E0,1.208941650E1,-5.057846069E1
1.571706521E1,-5.609436035E0,1.245404816E1,-5.029464722E1
1.576737721E1,-5.854324341E0,1.209449005E1,-5.080822754E1
1.581768821E1,-5.560104370E0,1.212181854E1,-5.051684570E1
1.586800021E1,-5.919555664E0,1.222681427E1,-5.016238403E1
1.591831221E1,-6.114944458E0,1.234123230E1,-4.986996460E1
1.596862421E1,-6.072891235E0,1.249468994E1,-5.018453979E1
1.601893521E1,-5.888977051E0,1.262182617E1,-5.027334595E1
1.606924721E1,-5.820098877E0,1.241675568E1,-5.002166748E1
1.611955921E1,-6.239990234E0,1.214038086E1,-5.021032715E1
1.616987121E1,-5.919998169E0,1.190756226E1,-5.061508179E1
1.622018221E1,-6.198471069E0,1.220093536E1,-4.974557495E1
1.627049421E1,-6.159347534E0,1.218284607E1,-5.002828979E1
1.632080621E1,-6.065185547E0,1.254132080E1,-4.978860474E1
1.637111821E1,-5.770935059E0,1.254013062E1,-5.017999268E1
1.642142979E1,-5.833541870E0,1.222365570E1,-5.083987427E1
1.647174179E1,-5.864303589E0,1.268743134E1,-5.030722046E1
1.652205379E1,-5.842239380E0,1.237130737E1,-5.045858765E1
1.657236579E1,-5.814727783E0,1.261987305E1,-5.039981079E1
1.662267679E1,-5.953857422E0,1.247753143E1,-5.040579224E1
1.667298879E1,-5.852874756E0,1.240966797E1,-5.000207520E1
1.672330079E1,-5.548355103E0,1.211387634E1,-5.061492920E1
1.677361279E1,-5.522506714E0,1.247969055E1,-5.081201172E1
1.682392379E1,-5.579711914E0,1.239006805E1,-5.045455933E1
1.687423579E1,-5.561355591E0,1.253945160E1,-5.041503906E1
1.692454779E1,-5.559448242E0,1.223851013E1,-5.042562866E1
1.697485979E1,-5.911102295E0,1.259897614E1,-5.034411621E1
1.702517079E1,-5.818435669E0,1.238083649E1,-5.066424561E1
1.707548279E1,-6.018478394E0,1.254070282E1,-5.027780151E1
1.712579479E1,-6.210250854E0,1.230464935E1,-5.038128662E1
1.717610579E1,-6.297744751E0,1.260786438E1,-4.996994019E1
1.722641779E1,-6.124847412E0,1.201215363E1,-5.035549927E1
1.727672979E1,-6.037704468E0,1.236174774E1,-5.028890991E1
1.732704179E1,-6.037155151E0,1.216327667E1,-5.052627563E1
1.737735279E1,-6.228286743E0,1.272557831E1,-5.012539673E1
1.742766417E1,-6.145553589E0,1.251934814E1,-5.026318359E1
1.747797617E1,-6.091186523E0,1.243711853E1,-4.994805908E1
1.752828717E1,-6.119338989E0,1.253050995E1,-4.977145386E1
1.757859917E1,-6.051452637E0,1.239849091E1,-5.039132690E1
1.762891117E1,-5.795532227E0,1.285281372E1,-4.999533081E1
1.767922317E1,-5.714141846E0,1.269834137E1,-5.009448242E1
1.772953417E1,-5.364105225E0,1.241007996E1,-5.005789185E1
1.777984617E1,-5.550247192E0,1.245713806E1,-4.976721191E1
1.783015817E1,-5.546997070E0,1.231820679E1,-5.004965210E1
1.788046917E1,-5.713897705E0,1.263376617E1,-5.006365967E1
1.793078117E1,-5.556045532E0,1.229508209E1,-5.019256592E1
1.798109317E1,-5.906066895E0,1.262385559E1,-4.978512573E1
1.803140417E1,-6.016921997E0,1.251048279E1,-5.001684570E1
1.808171617E1,-5.735321045E0,1.233535767E1,-4.991903687E1
1.813202817E1,-5.861862183E0,1.245572662E1,-4.987207031E1
1.818233917E1,-5.696166992E0,1.226556396E1,-5.001321411E1
1.823265117E1,-5.762863159E0,1.230154419E1,-4.940679932E1
1.828296317E1,-5.932327271E0,1.216241455E1,-5.004864502E1
1.833327517E1,-5.713394165E0,1.264929199E1,-5.003842163E1
1.838358617E1,-5.704467773E0,1.194151306E1,-5.037902832E1
1.843389804E1,-5.993301392E0,1.206278229E1,-5.043420410E1
1.848421004E1,-5.832122803E0,1.208330536E1,-5.034533691E1
1.853452104E1,-5.855545044E0,1.196796417E1,-4.995523071E1
1.858483304E1,-5.732421875E0,1.197119141E1,-5.002069092E1
1.863514504E1,-5.867462158E0,1.214734650E1,-5.014990234E1
1.868545604E1,-5.749084473E0,1.192721558E1,-5.034283447E1
1.873576804E1,-5.740234375E0,1.198320007E1,-4.954092407E1
1.878608004E1,-5.666213989E0,1.209979248E1,-5.020004272E1
1.883639104E1,-5.769775391E0,1.215563965E1,-5.026229858E1
1.888670304E1,-5.897857666E0,1.173239899E1,-5.015402222E1
1.893701504E1,-6.038894653E0,1.211865234E1,-4.967318726E1
1.898732604E1,-5.773498535E0,1.154101562E1,-5.033831787E1
1.903763804E1,-5.999923706E0,1.190701294E1,-5.007196045E1
1.908795004E1,-5.897186279E0,1.207170868E1,-4.998898315E1
1.913826104E1,-5.661254883E0,1.162837219E1,-4.995480347E1
1.918857304E1,-5.898925781E0,1.190780640E1,-4.991574097E1
1.923888504E1,-6.007263184E0,1.206036377E1,-4.995019531E1
1.928919604E1,-5.561401367E0,1.183838654E1,-5.108337402E1
1.933950804E1,-5.766128540E0,1.166363525E1,-5.008132935E1
1.938981904E1,-5.909500122E0,1.178745270E1,-5.013458252E1
1.944013104E1,-5.534240723E0,1.181020355E1,-5.008007812E1
1.949044304E1,-5.964797974E0,1.152540588E1,-5.022137451E1
1.954075404E1,-5.987030029E0,1.162540436E1,-5.022848511E1
1.959106604E1,-5.766067505E0,1.159185028E1,-5.015975952E1
1.964137804E1,-5.942504883E0,1.166592407E1,-5.040560913E1
1.969168904E1,-6.297485352E0,1.193802643E1,-5.042901611E1
1.974200104E1,-5.933120728E0,1.148494720E1,-5.040228271E1
1.979231304E1,-6.194686890E0,1.199452972E1,-5.000921631E1
1.984262404E1,-6.133102417E0,1.189849854E1,-5.003778076E1
1.989293604E1,-6.179138184E0,1.193410492E1,-4.999597168E1
1.994324704E1,-6.170303345E0,1.213388824E1,-5.032421875E1
1.999355904E1,-5.942230225E0,1.211740112E1,-4.995797729E1
2.004387104E1,-6.271514893E0,1.179187012E1,-5.007839966E1
2.009418204E1,-6.065032959E0,1.182778931E1,-5.000970459E1
2.014449404E1,-6.025802612E0,1.154425049E1,-5.041314697E1
2.019480604E1,-5.678085327E0,1.193348694E1,-5.041802979E1
2.024511704E1,-5.619201660E0,1.181735992E1,-5.067211914E1
2.029542904E1,-5.793838501E0,1.201004028E1,-5.037670898E1
2.034574004E1,-5.865112305E0,1.184502411E1,-5.028732300E1
2.039605204E1,-6.224487305E0,1.187671661E1,-4.994989014E1
2.044636442E1,-5.926788330E0,1.169795227E1,-5.051513672E1
2.049667542E1,-6.094421387E0,1.175204468E1,-5.059289551E1
2.054698742E1,-5.855545044E0,1.156375885E1,-5.023556519E1
