"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.479904833E0,4.460723877E-2,-3.757186890E-2,9.908495178E0
4.530216833E0,9.849517822E-2,-1.351689148E-1,9.790540466E0
4.580528833E0,2.010319519E-1,-8.861572266E-2,9.966574402E0
4.630840833E0,1.478924561E-1,-1.273851013E-1,9.780960388E0
4.681152833E0,8.951385498E-2,-1.371148682E-1,9.930349731E0
4.731464833E0,1.330732727E-1,-1.399589539E-1,9.943821716E0
4.781776833E0,6.122268677E-2,-1.302291870E-1,9.790690155E0
4.832088833E0,1.166075134E-1,-9.160949707E-2,9.917925568E0
4.882400833E0,2.188449097E-1,-1.438508606E-1,1.001282822E1
4.932712833E0,1.922003174E-1,-2.577639771E-1,9.681417389E0
4.983024833E0,1.127156067E-1,-1.447489929E-1,1.003632935E1
5.033336833E0,1.348695374E-1,-9.490264893E-2,1.006656647E1
5.083648833E0,1.128652954E-1,-1.407073975E-1,9.634564819E0
5.133959833E0,1.468446350E-1,-1.681004333E-1,1.003707779E1
5.184271833E0,1.004411316E-1,-1.896556091E-1,9.784253540E0
5.234583833E0,9.220825195E-2,-1.330732727E-1,9.901160431E0
5.284895833E0,1.410067749E-1,-1.447489929E-1,9.967921600E0
5.335207833E0,1.172062683E-1,-1.938468933E-1,9.815987549E0
5.385519833E0,1.472937012E-1,-1.857637024E-1,9.912387085E0
5.435832042E0,7.888595581E-2,-1.422042847E-1,9.858349457E0
5.486144042E0,8.187973022E-2,-1.981878662E-1,9.797126770E0
5.536456042E0,1.601669312E-1,-1.752854919E-1,9.917027435E0
5.586768042E0,2.859054565E-2,-1.948947144E-1,9.822424164E0
5.637080042E0,6.975494385E-2,-1.739382935E-1,9.885592804E0
5.687392042E0,1.243913269E-1,-1.389111328E-1,9.945168915E0
5.737704042E0,1.281335449E-1,-1.552272034E-1,9.962383118E0
5.788016042E0,9.220825195E-2,-1.754351807E-1,9.899813232E0
5.838328042E0,1.715432739E-1,-1.917512512E-1,9.884544983E0
5.888639042E0,2.297721863E-1,-1.959425354E-1,9.918374634E0
5.938951042E0,2.121089172E-1,-2.486329651E-1,9.814640350E0
5.989263042E0,-1.107696533E-2,-2.357597351E-1,9.874216461E0
6.039575042E0,1.020877075E-1,-1.782792664E-1,9.909842377E0
6.089887042E0,9.729766846E-2,-2.113604736E-1,9.866282959E0
6.140199042E0,-1.287322998E-2,-1.942959595E-1,9.914183350E0
6.190511042E0,3.263214111E-2,-1.884580994E-1,9.854607239E0
6.240823042E0,3.861968994E-2,-1.603166199E-1,9.909692688E0
6.291135042E0,5.328918457E-2,-2.787203979E-1,9.801916809E0
6.341447042E0,6.975494385E-2,-2.519261169E-1,9.826016693E0
6.391759042E0,-4.640350342E-3,-1.865121460E-1,9.905800781E0
6.442071458E0,1.190025330E-1,-2.131567383E-1,9.918973389E0
6.492383458E0,4.685256958E-2,-2.249821472E-1,9.861193542E0
6.542695458E0,1.811233521E-2,-2.285746765E-1,9.891430664E0
6.593007458E0,1.664538574E-1,-2.329156494E-1,9.883646851E0
6.643319458E0,1.736389160E-1,-2.460882568E-1,9.843380585E0
6.693631458E0,6.002517700E-2,-2.408491516E-1,9.908345490E0
6.743942458E0,2.125579834E-2,-2.329156494E-1,9.880802765E0
6.794254458E0,-5.987548828E-4,-2.441423035E-1,9.897268524E0
6.844566458E0,-5.658233643E-2,-2.053729248E-1,9.964029694E0
6.894878458E0,1.835183716E-1,-1.978884888E-1,9.873767395E0
6.945190458E0,5.388793945E-3,-2.454895020E-1,9.770033112E0
6.995502458E0,1.447489929E-1,-2.263293457E-1,9.951605530E0
7.045814458E0,7.544311523E-2,-2.098635864E-1,9.761201477E0
7.096126458E0,1.829196167E-1,-1.393601990E-1,1.002031265E1
7.146438458E0,1.008901978E-1,-2.399510193E-1,9.848619690E0
7.196750458E0,3.891906738E-3,-2.210902405E-1,9.847272491E0
7.247062458E0,5.328918457E-2,-2.390528870E-1,9.897268524E0
7.297374458E0,1.652563477E-1,-2.662962341E-1,9.820178833E0
7.347686458E0,1.164578247E-1,-2.285746765E-1,9.923913116E0
7.397997542E0,4.445755005E-2,-2.160008240E-1,9.922715607E0
7.448309542E0,5.613327026E-2,-2.502795410E-1,9.933942261E0
7.498620542E0,1.311273193E-1,-2.558180237E-1,9.869875488E0
7.548932542E0,1.437011719E-2,-2.821632385E-1,9.790390778E0
7.599244542E0,1.447489929E-1,-2.513273621E-1,9.955497437E0
7.649556542E0,2.484832764E-2,-2.493814087E-1,9.894125061E0
7.699868542E0,1.550775146E-1,-3.459306335E-1,9.809700623E0
7.750180542E0,1.017883301E-1,-1.913021851E-1,1.000145187E1
7.800492542E0,1.788780212E-1,-2.275268555E-1,9.949659576E0
7.850804542E0,1.631607056E-1,-3.159928894E-1,9.976902924E0
7.901116542E0,1.209484863E-1,-3.540138245E-1,9.804461517E0
7.951428542E0,3.293151855E-2,-3.103047180E-1,9.798473969E0
8.001740542E0,4.954696655E-2,-2.643502808E-1,9.960586853E0
8.052052542E0,9.595046997E-2,-3.231779480E-1,9.798473969E0
8.102364542E0,9.101074219E-2,-2.409988403E-1,9.943522339E0
8.152675542E0,1.137634277E-1,-2.977308655E-1,9.816286926E0
8.202987542E0,1.809736633E-1,-2.749781799E-1,9.955347748E0
8.253299542E0,1.315763855E-1,-2.445913696E-1,9.824669495E0
8.303611542E0,1.369651794E-1,-2.938389587E-1,9.846224670E0
8.353923542E0,1.463955688E-1,-3.709286499E-1,9.773775330E0
8.404235792E0,1.034349060E-1,-1.899549866E-1,9.905800781E0
8.454547792E0,1.263372803E-1,-2.142045593E-1,9.955796814E0
8.504859792E0,1.493893433E-1,-2.016307068E-1,9.917027435E0
8.555171792E0,4.340972900E-2,-1.833686829E-1,9.871372375E0
8.605483792E0,1.212478638E-1,-2.174977112E-1,9.901908875E0
8.655795792E0,8.906478882E-2,-2.242337036E-1,9.857301636E0
8.706107792E0,1.221459961E-1,-2.148033142E-1,9.871222687E0
8.756419792E0,1.103205872E-1,-2.213896179E-1,9.931547241E0
8.806730792E0,1.791773987E-1,-2.466870117E-1,9.864337006E0
8.857042792E0,4.460723877E-2,-2.341131592E-1,9.861492920E0
8.907354792E0,1.543290710E-1,-2.240840149E-1,9.891879730E0
8.957666792E0,1.305285645E-1,-2.182461548E-1,9.943222961E0
9.007978792E0,5.972579956E-2,-2.155517578E-1,9.816586304E0
9.058290792E0,5.179229736E-2,-2.954855347E-1,9.934541016E0
9.108602792E0,1.535806274E-1,-2.420466614E-1,9.848619690E0
9.158914792E0,9.804611206E-2,-2.194436646E-1,9.929451599E0
9.209226792E0,1.618135071E-1,-2.423460388E-1,9.906998291E0
9.259538792E0,2.442919922E-1,-2.800675964E-1,9.901010742E0
9.309850792E0,2.170486450E-2,-2.523751831E-1,9.779613190E0
9.360162792E0,2.616558838E-1,-2.639012146E-1,9.986033936E0
9.410473917E0,1.558259583E-1,-2.827619934E-1,9.800719299E0
9.460785917E0,1.312770081E-1,-2.544708252E-1,9.952653351E0
9.511097917E0,1.269360352E-1,-2.788700867E-1,9.874964905E0
9.561409917E0,1.939965820E-1,-2.510279846E-1,9.940229187E0
9.611721917E0,9.190887451E-2,-2.841091919E-1,9.836794281E0
9.662033917E0,1.525328064E-1,-2.601589966E-1,9.892927551E0
9.712345917E0,1.999841309E-1,-2.489323425E-1,9.890831909E0
9.762657917E0,1.486408997E-1,-2.941383362E-1,9.797575836E0
9.812969917E0,2.004331970E-1,-2.992277527E-1,9.845625916E0
9.863281917E0,1.516346741E-1,-2.192939758E-1,9.929301910E0
9.913593917E0,1.865121460E-1,-2.760260010E-1,9.903405762E0
9.963904917E0,1.145118713E-1,-2.782713318E-1,9.824370117E0
1.001421692E1,5.807922363E-2,-2.628533936E-1,9.848020935E0
1.006452892E1,2.022294617E-1,-2.671943665E-1,9.840386810E0
1.011484092E1,1.678010559E-1,-2.068698120E-1,9.980196075E0
1.016515292E1,1.505868530E-1,-2.647993469E-1,9.883197784E0
1.021546492E1,1.911524963E-1,-2.433938599E-1,9.845476227E0
1.026577692E1,1.570234680E-1,-2.656974792E-1,9.877359924E0
1.031608892E1,1.166075134E-1,-2.995271301E-1,9.835297394E0
1.036640092E1,1.927990723E-1,-2.526745605E-1,9.844278717E0
1.041671329E1,1.657054138E-1,-3.125500488E-1,9.850266266E0
1.046702429E1,9.235794067E-2,-2.871029663E-1,9.839638367E0
1.051733629E1,1.158590698E-1,-2.647993469E-1,9.957892456E0
1.056764829E1,1.393601990E-1,-1.938468933E-1,9.947264557E0
1.061796029E1,1.276844788E-1,-1.829196167E-1,1.000444565E1
1.066827229E1,2.079176331E-1,-2.522254944E-1,9.915380859E0
1.071858429E1,2.047741699E-1,-3.339555359E-1,9.776469727E0
1.076889629E1,1.869612122E-1,-3.122506714E-1,9.832902374E0
1.081920829E1,1.392105103E-1,-3.299139404E-1,9.851314087E0
1.086952029E1,1.414558411E-1,-3.291654968E-1,9.765392761E0
1.091983129E1,1.704954529E-1,-2.377056885E-1,9.924362183E0
1.097014329E1,1.573228455E-1,-2.887495422E-1,9.877958679E0
1.102045529E1,1.448986816E-1,-2.996768188E-1,9.919572144E0
1.107076729E1,2.278262329E-1,-3.034190369E-1,9.900711365E0
1.112107929E1,1.321751404E-1,-3.284170532E-1,9.877210236E0
1.117139129E1,3.296145630E-1,-3.728746033E-1,9.671088867E0
1.122170329E1,2.821632385E-1,-2.627037048E-1,1.000235001E1
1.127201529E1,5.792953491E-2,-2.134561157E-1,9.954599304E0
1.132232629E1,6.316864014E-2,-2.207908630E-1,9.964329071E0
1.137263829E1,4.670288086E-2,-3.020718384E-1,9.935439148E0
1.142294992E1,8.068222046E-2,-3.035687256E-1,9.957443390E0
1.147326192E1,8.831634521E-2,-2.180964661E-1,9.840985565E0
1.152357392E1,1.157093811E-1,-2.418969727E-1,9.829010468E0
1.157388592E1,2.095642090E-2,-2.516267395E-1,9.844278717E0
1.162419792E1,1.941462708E-1,-2.299218750E-1,9.852810974E0
1.167450992E1,4.939727783E-2,-1.905537415E-1,9.840237122E0
1.172482092E1,2.547702026E-1,-1.872605896E-1,9.826166382E0
1.177513292E1,5.418731689E-2,-1.890568542E-1,9.838889923E0
1.182544492E1,1.149609375E-1,-1.784289551E-1,9.825417938E0
1.187575692E1,9.669891357E-2,-2.636018372E-1,9.875264282E0
1.192606892E1,9.550140381E-2,-1.787283325E-1,9.861792297E0
1.197638092E1,5.313949585E-2,-1.853146362E-1,9.873468018E0
1.202669292E1,8.472381592E-2,-2.130070496E-1,9.853709106E0
1.207700492E1,1.639091492E-1,-2.580633545E-1,9.858050079E0
1.212731592E1,-5.478607178E-2,-1.203497314E-1,9.914033661E0
1.217762792E1,1.550775146E-1,-2.026785278E-1,9.770033112E0
1.222793992E1,5.119354248E-2,-2.113604736E-1,9.943222961E0
1.227825192E1,3.891906738E-3,-2.029779053E-1,9.917925568E0
1.232856392E1,1.516346741E-1,-3.138972473E-1,9.830507355E0
1.237887592E1,5.448669434E-2,-2.779719543E-1,9.788893890E0
1.242918871E1,2.127076721E-1,-1.499880981E-1,9.956844635E0
1.247949971E1,1.654060364E-1,-1.775308228E-1,9.963880005E0
1.252981171E1,1.692979431E-1,-2.350112915E-1,9.859696655E0
1.258012371E1,7.843688965E-2,-1.631607056E-1,9.938283234E0
1.263043571E1,1.905537415E-1,-2.011816406E-1,9.890981598E0
1.268074771E1,1.513352966E-1,-2.550695801E-1,9.875413971E0
1.273105971E1,1.541793823E-2,-2.430944824E-1,9.801767120E0
1.278137071E1,3.727249146E-2,-2.418969727E-1,9.965227203E0
1.283168271E1,5.643264771E-2,-2.312690735E-1,9.848320312E0
1.288199471E1,1.556762695E-1,-2.948867798E-1,9.833950195E0
1.293230671E1,1.520837402E-1,-2.258802795E-1,9.913285217E0
1.298261871E1,6.242019653E-2,-1.679507446E-1,9.879006500E0
1.303293071E1,5.254074097E-2,-1.895059204E-1,9.995913391E0
1.308324271E1,1.338217163E-1,-2.275268555E-1,9.752968597E0
1.313355371E1,1.312770081E-1,-2.784210205E-1,9.780511322E0
1.318386571E1,1.919009399E-1,-1.431024170E-1,9.909992065E0
1.323417771E1,6.092330933E-2,-2.630030823E-1,9.778715057E0
1.328448971E1,8.996292114E-2,-2.119592285E-1,9.841883698E0
1.333480171E1,3.263214111E-2,-1.336720276E-1,9.992320862E0
1.338511371E1,8.921447754E-2,-6.137237549E-2,9.977351990E0
1.343542442E1,-2.275268555E-2,-5.807922363E-2,1.001791763E1
1.348573642E1,-4.730163574E-2,-1.267863464E-1,1.005384293E1
1.353604842E1,1.067280579E-1,-1.761836243E-1,9.772727509E0
1.358636042E1,1.228944397E-1,-3.366499329E-1,9.659562836E0
1.363667242E1,2.634521484E-2,-2.110610962E-1,9.864037628E0
1.368698342E1,1.302291870E-1,-2.718347168E-1,9.632169800E0
1.373729542E1,8.861572266E-2,-1.167572021E-1,1.003004242E1
1.378760742E1,-2.020797729E-2,-1.405577087E-1,9.868228912E0
1.383791942E1,5.403762817E-2,-1.124162292E-1,9.846973114E0
1.388823142E1,1.514849854E-1,-2.920426941E-1,9.935888214E0
1.393854342E1,1.025367737E-1,-2.610571289E-1,9.929451599E0
1.398885442E1,3.712280273E-2,-3.135978699E-1,9.906549225E0
1.403916642E1,-8.202941895E-2,-2.793191528E-1,9.986932068E0
1.408947842E1,-4.191284180E-3,-1.893562317E-1,9.850715332E0
1.413979042E1,1.716929626E-1,-1.429527283E-1,9.969867554E0
1.419010242E1,1.046324158E-1,-1.505868530E-1,1.008557693E1
1.424041342E1,-1.199006653E-1,-1.308279419E-1,9.921368408E0
1.429072542E1,3.332070923E-1,-2.698887634E-1,9.845476227E0
1.434103742E1,3.442840576E-2,-2.945874023E-1,9.823621674E0
1.439134942E1,4.760101318E-2,-2.160008240E-1,9.829010468E0
1.444166142E1,2.757266235E-1,-2.528242493E-1,9.846074982E0
1.449197342E1,5.149291992E-2,-1.357676697E-1,9.865235138E0
1.454228442E1,2.230361938E-1,-1.395098877E-1,9.978848877E0
1.459259642E1,1.207987976E-1,-2.252815247E-1,9.758956146E0
1.464290842E1,1.442999268E-1,-3.047662354E-1,9.829459534E0
1.469322042E1,5.613327026E-2,-2.297721863E-1,9.889784088E0
1.474353142E1,6.900650024E-2,-1.737886047E-1,9.906100159E0
1.479384342E1,1.330732727E-1,-2.194436646E-1,9.983938293E0
1.484415542E1,1.669029236E-1,-2.769241333E-1,9.863738251E0
1.489446742E1,1.369651794E-1,-2.734812927E-1,9.788295135E0
1.494477942E1,1.884580994E-1,-2.318678284E-1,9.841734009E0
1.499509042E1,7.364685059E-2,-3.195854187E-1,9.897567902E0
1.504540242E1,2.282752991E-1,-2.239343262E-1,9.989776154E0
1.509571442E1,2.981799316E-1,-2.206411743E-1,9.951306152E0
1.514602642E1,-6.780899048E-2,-3.353027344E-2,9.753267975E0
1.519633842E1,-8.741821289E-2,5.822891235E-2,9.710906067E0
1.524664942E1,1.917512512E-1,-1.068777466E-1,9.911938019E0
1.529696142E1,1.628613281E-1,-9.475296021E-2,9.769434357E0
1.534727342E1,1.698966980E-1,-1.727407837E-1,9.889784088E0
1.539758542E1,2.597099304E-1,-2.848576355E-1,9.729916534E0
1.544789621E1,2.055226135E-1,-1.917512512E-1,9.744885406E0
1.549820821E1,1.387614441E-1,-1.718426514E-1,9.962832184E0
1.554852021E1,1.532812500E-1,-1.029858398E-1,9.957144012E0
1.559883221E1,2.062710571E-1,-1.420545959E-1,9.914482727E0
1.564914421E1,9.011260986E-2,-7.783813477E-2,1.000773880E1
1.569945521E1,1.508862305E-1,-1.465452576E-1,9.921069031E0
1.574976721E1,1.597178650E-1,-1.782792664E-1,9.916877747E0
1.580007921E1,2.490820312E-1,-2.085163879E-1,9.798473969E0
1.585039121E1,7.604187012E-2,-1.884580994E-1,1.001432510E1
1.590070221E1,2.555186462E-1,-2.258802795E-1,9.892029419E0
1.595101421E1,9.909393311E-2,-2.474354553E-1,9.797426147E0
1.600132621E1,1.538800049E-1,-1.642085266E-1,9.963730316E0
1.605163821E1,2.544708252E-1,-1.523831177E-1,9.917775879E0
1.610194921E1,6.451583862E-2,-2.118095398E-1,9.903555450E0
1.615226121E1,2.044747925E-1,-2.065704346E-1,9.968670044E0
1.620257321E1,1.625619507E-1,-2.475851440E-1,9.726024628E0
1.625288521E1,1.878593445E-1,-2.447410583E-1,1.010428802E1
1.630319621E1,3.362008667E-1,-3.989204407E-1,9.774823151E0
1.635350821E1,4.505630493E-2,-2.281256104E-1,9.646240540E0
1.640382021E1,1.577719116E-1,-1.216969299E-1,9.990823975E0
1.645413279E1,2.540217590E-1,-1.606159973E-1,1.002016296E1
1.650444379E1,-1.405577087E-1,-5.463638306E-2,9.912237396E0
1.655475579E1,2.808160400E-1,-3.344046021E-1,9.673334198E0
1.660506779E1,2.833607483E-1,-1.064286804E-1,1.009605515E1
1.665537979E1,1.007405090E-1,-3.165916443E-1,9.692494354E0
1.670569079E1,1.365161133E-1,-1.957928467E-1,9.810149689E0
1.675600279E1,2.713856506E-1,-1.658551025E-1,1.019664597E1
1.680631479E1,4.909790039E-2,-1.848655701E-1,9.783804474E0
1.685662679E1,2.854563904E-1,-2.727328491E-1,9.702373810E0
1.690693779E1,2.101629639E-1,-2.591111755E-1,1.005069946E1
1.695724979E1,2.459385681E-1,-2.628533936E-1,9.803713074E0
1.700756179E1,2.134561157E-1,-1.966909790E-1,1.018047958E1
1.705787279E1,2.046244812E-1,-1.332229614E-1,9.746981049E0
1.710818479E1,4.950205994E-1,-1.718426514E-1,9.977202301E0
1.715849679E1,1.666035461E-1,-2.856060791E-1,9.837542725E0
1.720880879E1,8.951385498E-2,-3.516188049E-1,9.610614624E0
1.725911979E1,2.209405518E-1,-1.989363098E-1,1.000130219E1
1.730943179E1,1.898052979E-1,-2.396516418E-1,9.838740234E0
1.735974379E1,1.332229614E-1,-2.737806702E-1,9.743837585E0
1.741005417E1,7.424560547E-2,-1.517843628E-1,9.937385101E0
1.746036617E1,2.167492676E-1,-2.074685669E-1,9.958940277E0
1.751067817E1,2.365081787E-1,-2.279759216E-1,9.926158447E0
1.756099017E1,1.249900818E-1,-2.261796570E-1,9.820777588E0
1.761130117E1,3.857478333E-1,-2.556683350E-1,9.971963196E0
1.766161317E1,2.308200073E-1,-2.438429260E-1,9.742939453E0
1.771192517E1,1.278341675E-1,-2.380050659E-1,9.997559967E0
1.776223617E1,3.028202820E-1,-1.844165039E-1,1.002794678E1
1.781254817E1,1.694476318E-1,-2.050735474E-1,9.895921326E0
1.786286017E1,2.170486450E-1,-2.498304749E-1,9.870474243E0
1.791317117E1,1.246907043E-1,-2.089654541E-1,9.899813232E0
1.796348317E1,6.107299805E-2,-2.233355713E-1,9.909093933E0
1.801379517E1,2.893482971E-1,-2.279759216E-1,9.919272766E0
1.806410717E1,1.642085266E-1,-1.721420288E-1,9.874066772E0
1.811441817E1,3.755690002E-1,-2.894979858E-1,9.801617432E0
1.816473017E1,1.722917175E-1,-2.432441711E-1,9.870474243E0
1.821504217E1,3.165916443E-1,-2.682421875E-1,9.926757202E0
1.826535317E1,2.712359619E-1,-1.841171265E-1,9.881251831E0
1.831566517E1,2.377056885E-1,-1.811233521E-1,9.922416229E0
1.836597717E1,1.350192261E-1,-2.297721863E-1,9.796827393E0
1.841628804E1,1.026864624E-1,-1.791773987E-1,9.911638641E0
1.846660004E1,2.429447937E-1,-2.013313293E-1,9.967921600E0
1.851691204E1,2.396516418E-1,-1.622625732E-1,9.860894165E0
1.856722304E1,9.610015869E-2,-1.707948303E-1,9.791139221E0
1.861753504E1,8.128097534E-2,-1.468446350E-1,1.000579285E1
1.866784704E1,2.104623413E-1,-1.779798889E-1,9.812844086E0
1.871815804E1,2.246827698E-1,-1.706451416E-1,9.877210236E0
1.876847004E1,1.576222229E-1,-1.050814819E-1,1.000444565E1
1.881878204E1,1.963916016E-1,-8.098159790E-2,9.874366150E0
1.886909304E1,2.974314880E-1,-8.547225952E-2,9.958341522E0
1.891940504E1,2.059716797E-1,-4.745132446E-2,9.989327087E0
1.896971704E1,1.175056458E-1,-1.094224548E-1,9.808802490E0
1.902002804E1,2.871029663E-1,-1.588197327E-1,9.900262299E0
1.907034004E1,1.405577087E-1,-1.448986816E-1,9.657616882E0
1.912065204E1,5.882766724E-2,-1.076261902E-1,9.894125061E0
1.917096304E1,1.381626892E-1,-1.113684082E-1,1.002600082E1
1.922127504E1,1.692979431E-1,7.723937988E-2,9.880503387E0
1.927158704E1,1.984872437E-1,8.262817383E-2,9.979747009E0
1.932189804E1,3.469784546E-1,-8.816665649E-2,9.867779846E0
1.937221004E1,3.056643677E-1,-1.158590698E-1,9.747130737E0
1.942252204E1,1.480421448E-1,-7.574249268E-2,9.792636108E0
1.947283304E1,1.993853760E-1,-1.492396545E-1,9.908195801E0
1.952314504E1,2.679428101E-1,-5.328918457E-2,9.895771637E0
1.957345704E1,1.501377869E-1,-1.122665405E-2,9.807904358E0
1.962376804E1,1.992356873E-1,-2.095642090E-3,9.932744751E0
1.967408004E1,1.752854919E-1,-1.637594604E-1,9.721384277E0
1.972439104E1,2.733316040E-1,-3.353027344E-2,9.829758911E0
1.977470304E1,7.664062500E-2,-1.234931946E-1,9.792486420E0
1.982501504E1,1.416055298E-1,-3.472778320E-2,1.015817596E1
1.987532604E1,1.948947144E-1,-4.550537109E-2,9.859097900E0
1.992563804E1,2.495310974E-1,-3.682342529E-2,9.974358215E0
1.997595004E1,2.293231201E-1,-1.074765015E-1,9.806856537E0
