"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.380326917E0,-2.814147949E-1,-1.959425354E-1,9.645641785E0
2.430329917E0,-5.942642212E-2,2.245330811E-2,9.866881714E0
2.480333917E0,-2.794688416E-1,-1.101708984E-1,9.784403229E0
2.525335917E0,-1.257385254E-1,3.263214111E-2,9.996961212E0
2.575338917E0,-1.962419128E-1,-1.354682922E-1,9.779463501E0
2.625342917E0,-6.661148071E-2,-3.637435913E-2,9.817933502E0
2.675345917E0,-2.674937439E-1,-2.739303589E-2,9.900711365E0
2.725348917E0,-2.245330811E-3,3.981719971E-2,1.004785538E1
2.775351917E0,-3.264710999E-1,-8.831634521E-2,9.862241364E0
2.825354917E0,-7.738906860E-2,-1.137634277E-2,9.692943420E0
2.875357917E0,-3.508703613E-1,-6.077362061E-2,1.011102402E1
2.925360917E0,-2.085163879E-1,4.475692749E-2,9.117240601E0
2.975363917E0,-4.326004028E-2,2.469863892E-2,1.018437149E1
3.025367917E0,-3.308120728E-1,-5.269042969E-2,9.923164673E0
3.075370917E0,-7.723937988E-2,2.245330811E-2,9.739795990E0
3.125373917E0,-4.067042542E-1,-1.453477478E-1,9.983938293E0
3.175376917E0,-9.295669556E-2,-1.511856079E-2,9.718240814E0
3.225379917E0,-2.273771667E-1,-4.700225830E-2,1.012135254E1
3.275382958E0,-1.294807434E-1,3.742218018E-2,9.722581787E0
3.325385958E0,-1.231938171E-1,-1.631607056E-2,1.019215530E1
3.375388958E0,-1.733395386E-1,6.481521606E-2,9.455387421E0
3.425391958E0,-2.532733154E-1,-6.406677246E-2,9.973310394E0
3.475394958E0,-2.389031982E-1,9.595046997E-2,9.785451050E0
3.525397958E0,-3.002755737E-1,-8.068222046E-2,9.771380310E0
3.575401958E0,-2.170486450E-1,8.053253174E-2,1.037327866E1
3.625404958E0,-2.701881409E-1,-1.326242065E-1,9.347162476E0
3.675407958E0,-3.861968994E-2,3.293151855E-3,1.016431320E1
3.725410958E0,-1.860630798E-1,5.358856201E-2,9.946067047E0
3.775413958E0,-1.959425354E-1,-9.205856323E-2,9.929750977E0
3.825416958E0,-1.588197327E-1,5.224136353E-2,9.779014435E0
3.875419958E0,-3.001258850E-1,-1.808239746E-1,9.886341248E0
3.925422958E0,-4.909790039E-2,7.813751221E-2,9.674082642E0
3.975425958E0,-2.101629639E-1,-1.152603149E-1,9.901459808E0
4.025428958E0,-1.826202393E-2,1.923500061E-1,1.002375549E1
4.075431958E0,-3.622467041E-1,2.604583740E-2,9.782906342E0
4.125434958E0,-1.323248291E-1,4.490661621E-3,9.695637817E0
4.175437958E0,-1.643582153E-1,-9.684860229E-2,9.954299927E0
4.225441958E0,-1.643582153E-1,5.313949585E-2,9.821376343E0
4.275444792E0,-1.577719116E-1,-2.395019531E-3,1.003513184E1
4.325447792E0,-8.906478882E-2,2.148033142E-1,9.967173157E0
4.375450792E0,-6.706054688E-2,5.104385376E-2,1.000714005E1
4.425453792E0,-2.634521484E-1,3.143463135E-3,9.695637817E0
4.475456792E0,2.095642090E-3,-4.849914551E-2,1.002869522E1
4.525459792E0,-2.809657288E-1,5.209167480E-2,9.808802490E0
4.575462792E0,3.323089600E-2,-2.454895020E-2,9.968220978E0
4.625465792E0,-2.634521484E-1,1.618135071E-1,9.857900391E0
4.675468792E0,-1.675016785E-1,-4.370910645E-2,9.814490662E0
4.725471792E0,-3.927832031E-1,7.409591675E-2,9.753118286E0
4.775474792E0,-1.095721436E-1,6.885681152E-3,1.012075378E1
4.825477792E0,-8.457412720E-2,5.029541016E-2,9.484576721E0
4.875480792E0,-1.423539734E-1,2.874023438E-2,1.033750305E1
4.925483792E0,-1.727407837E-1,1.989363098E-1,9.773026886E0
4.975486792E0,6.810836792E-2,-4.445755005E-2,9.882299652E0
5.025489792E0,-1.416055298E-1,4.236190796E-2,9.921667786E0
5.075492792E0,-1.507365417E-1,3.083587646E-2,9.858798523E0
5.125495792E0,8.083190918E-2,4.370910645E-2,9.767039337E0
5.175498792E0,-3.273692322E-1,5.763015747E-2,9.893825684E0
5.225501792E0,2.559677124E-2,9.011260986E-2,9.743388519E0
5.275504542E0,-4.710704041E-1,-5.688171387E-3,9.913135529E0
5.325507542E0,3.338058472E-2,1.806742859E-1,9.861043854E0
5.375510542E0,-1.417552185E-1,1.312770081E-1,1.021835083E1
5.425513542E0,-1.166075134E-1,8.083190918E-2,9.770182800E0
5.475516542E0,-2.896476746E-1,5.733078003E-2,9.677675171E0
5.525519542E0,-1.710942078E-1,-1.691482544E-2,1.005833359E1
5.575522542E0,-1.865121460E-1,2.874023438E-1,9.802216187E0
5.625525542E0,-1.725910950E-1,6.017486572E-2,9.977202301E0
5.675528542E0,-1.788780212E-1,2.004331970E-1,9.852212219E0
5.725531542E0,-1.766326904E-1,-2.754272461E-2,9.927655334E0
5.775534542E0,-2.215393066E-1,1.571731567E-1,9.565109253E0
5.825537542E0,4.161346436E-2,9.445358276E-2,1.017793488E1
5.875540542E0,-2.447410583E-1,2.377056885E-1,9.592951355E0
5.925543542E0,-1.055305481E-1,6.721023560E-2,9.880653076E0
5.975546542E0,-1.914518738E-1,9.729766846E-2,9.967921600E0
6.025549542E0,-2.192939758E-1,8.173004150E-2,9.863438873E0
6.075552542E0,-1.938468933E-1,9.430389404E-2,1.000669098E1
6.125555542E0,-1.333726501E-1,4.490661621E-2,9.568402405E0
6.175558542E0,-2.266287231E-1,1.999841309E-1,1.012180161E1
6.225561542E0,-2.354603577E-1,2.763253784E-1,1.023451721E1
6.275564208E0,-2.483335876E-1,5.807922363E-2,9.571246490E0
6.325567208E0,-3.008743286E-2,5.553451538E-2,9.868977356E0
6.375570208E0,-2.380050659E-1,8.532257080E-3,9.748028870E0
6.425573208E0,-2.567161560E-1,9.340576172E-2,9.796977081E0
6.475576208E0,3.203338623E-2,2.076182556E-1,9.942324829E0
6.525579208E0,-2.287243652E-1,1.282832336E-1,1.020817200E1
6.575582208E0,-1.278341675E-1,1.669029236E-1,9.611512756E0
6.625585208E0,-1.594184875E-1,-9.056167603E-2,9.885892181E0
6.675588208E0,-2.110610962E-1,6.556365967E-2,9.972561951E0
6.725591208E0,-2.330653381E-1,3.397933960E-2,9.768087158E0
6.775594208E0,-6.197113037E-2,1.890568542E-1,1.004590942E1
6.825597208E0,-1.425036621E-1,6.361770630E-2,9.815987549E0
6.875600208E0,-1.471440125E-1,1.396595764E-1,9.734107819E0
6.925602208E0,-2.724334717E-1,1.526824951E-2,9.921967163E0
6.975605208E0,-1.913021851E-1,2.046244812E-1,1.005099884E1
7.025608208E0,-1.399589539E-1,1.716929626E-1,9.652826843E0
7.075611208E0,-2.318678284E-1,8.158035278E-2,9.974807281E0
7.125614208E0,-2.269281006E-1,1.070274353E-1,9.744286652E0
7.175617208E0,-1.209484863E-1,2.183958435E-1,9.921817474E0
7.225620208E0,-1.993853760E-1,1.532812500E-1,9.693991241E0
7.275624167E0,-1.922003174E-1,2.062710571E-1,9.693691864E0
7.325627167E0,-1.404080200E-1,1.353186035E-1,9.847721558E0
7.375630167E0,-3.418890381E-1,2.037263489E-1,9.991871796E0
7.425633167E0,-8.427474976E-2,1.423539734E-1,1.008857071E1
7.475636167E0,-4.944218445E-1,1.353186035E-1,9.666897583E0
7.525639167E0,5.239105225E-2,2.438429260E-1,1.015637970E1
7.575642167E0,-3.805087280E-1,1.034349060E-1,9.645941162E0
7.625644167E0,-1.372645569E-1,1.179547119E-1,9.761500854E0
7.675647167E0,-1.553768921E-1,2.948867798E-1,9.983638916E0
7.725650167E0,-2.649490356E-2,1.889071655E-1,1.020966888E1
7.775653167E0,-2.468367004E-1,1.062789917E-1,9.703571320E0
7.825656167E0,-4.595443726E-2,1.895059204E-1,9.936636658E0
7.875659167E0,-2.281256104E-1,1.968406677E-1,9.855355682E0
7.925662167E0,-1.752854919E-1,1.498384094E-1,9.668693848E0
7.975665167E0,-3.472778320E-2,2.537223816E-1,1.004216721E1
8.025668167E0,-1.281335449E-1,2.496807861E-1,9.908944244E0
8.075671167E0,-1.016386414E-1,1.610650635E-1,1.002046234E1
8.125674167E0,-1.272354126E-1,1.703457642E-1,9.763746185E0
8.175677167E0,-1.600172424E-1,1.905537415E-1,9.843380585E0
8.225679167E0,1.616638184E-2,3.219804382E-1,9.949060822E0
8.275681917E0,-3.306623840E-1,8.023315430E-2,9.673633575E0
8.325684917E0,-1.856140137E-2,2.731819153E-1,1.027882507E1
8.375687917E0,-1.398092651E-1,2.257305908E-1,9.618548126E0
8.425690917E0,-1.558259583E-1,1.666035461E-1,9.736053772E0
8.475693917E0,-1.178050232E-1,1.981878662E-1,9.844428406E0
8.525696917E0,3.173400879E-2,2.883004761E-1,9.917476501E0
8.575699917E0,-2.267784119E-1,1.820214844E-1,1.003168900E1
8.625702917E0,-2.080673218E-2,2.893482971E-1,9.832153931E0
8.675704917E0,-9.086105347E-2,1.675016785E-1,9.921967163E0
8.725707917E0,4.415817261E-2,3.034190369E-1,9.916278992E0
8.775710917E0,-9.669891357E-2,1.890568542E-1,9.608219604E0
8.825713917E0,-8.681945801E-2,2.140548706E-1,1.016176849E1
8.875716917E0,1.990859985E-2,3.124003601E-1,9.542955322E0
8.925719917E0,-1.785786438E-1,2.013313293E-1,1.016715729E1
8.975722917E0,-1.408570862E-1,1.862127686E-1,9.668095093E0
9.025725917E0,-4.999603271E-2,1.618135071E-1,9.970765686E0
9.075727917E0,-1.155596924E-1,2.279759216E-1,9.873168640E0
9.125730917E0,2.604583740E-2,1.875599670E-1,9.756261749E0
9.175733917E0,1.242416382E-2,2.573149109E-1,9.948312378E0
9.225736917E0,-6.466552734E-2,2.707868958E-1,9.769434357E0
9.275739792E0,-4.445755005E-2,2.472857666E-1,9.840536499E0
9.325742792E0,-1.555265808E-1,2.134561157E-1,9.843829651E0
9.375745792E0,4.206253052E-2,1.930984497E-1,1.004291565E1
9.425747792E0,-2.011816406E-1,2.065704346E-1,9.802515564E0
9.475750792E0,-3.098556519E-2,2.667453003E-1,9.989327087E0
9.525753792E0,-2.100132751E-1,2.195933533E-1,9.959838409E0
9.575756792E0,-2.260299683E-1,1.773811340E-1,9.834099884E0
9.625759792E0,1.327738953E-1,2.008822632E-1,9.917925568E0
9.675762792E0,-8.068222046E-2,2.386038208E-1,9.791139221E0
9.725764792E0,-1.445993042E-1,1.875599670E-1,1.002555176E1
9.775767792E0,3.293151855E-2,1.549278259E-1,9.642947388E0
9.825770792E0,9.160949707E-2,2.401007080E-1,1.015593063E1
9.875773792E0,-1.136137390E-1,1.707948303E-1,9.657766571E0
9.925776792E0,9.924362183E-2,2.637515259E-1,9.932595062E0
9.975779792E0,-2.236349487E-1,7.798782349E-2,9.944869537E0
1.002578179E1,3.397933960E-2,3.231779480E-1,9.909842377E0
1.007578479E1,-3.370989990E-1,1.193019104E-1,9.843979340E0
1.012578779E1,1.636097717E-1,2.634521484E-1,9.926906891E0
1.017579079E1,-2.573149109E-1,8.517288208E-2,9.707163849E0
1.022579379E1,4.685256958E-2,3.050656128E-1,9.953252106E0
1.027579671E1,-2.526745605E-1,1.365161133E-1,9.672885132E0
1.032579871E1,8.053253174E-2,1.689985657E-1,1.003917343E1
1.037580171E1,-1.203497314E-1,2.806663513E-1,9.878108368E0
1.042580471E1,-1.016386414E-1,1.535806274E-1,9.932744751E0
1.047580771E1,-1.571731567E-2,2.724334717E-1,9.923913116E0
1.052581071E1,-1.917512512E-1,7.813751221E-2,9.824370117E0
1.057581271E1,1.212478638E-2,3.433859253E-1,9.908046112E0
1.062581571E1,-1.489402771E-1,1.959425354E-1,9.814191284E0
1.067581871E1,7.185058594E-3,1.944456482E-1,9.963430939E0
1.072582171E1,-2.134561157E-1,1.695973206E-1,9.741741943E0
1.077582471E1,-7.993377686E-2,2.502795410E-1,9.858349457E0
1.082582771E1,-1.531315613E-1,2.508782959E-1,9.806856537E0
1.087582971E1,-2.086660767E-1,2.224374390E-1,9.811496887E0
1.092583271E1,-1.143621826E-1,2.100132751E-1,9.971364441E0
1.097583571E1,3.502716064E-2,2.944377136E-1,9.911938019E0
1.102583871E1,-1.227447510E-1,2.692900085E-1,9.848619690E0
1.107584171E1,-1.603166199E-1,1.300794983E-1,1.003932312E1
1.112584371E1,5.867797852E-2,2.523751831E-1,9.596244507E0
1.117584671E1,-2.631527710E-1,1.818717957E-1,1.001926483E1
1.122584971E1,3.338058472E-2,3.037184143E-1,9.703870697E0
1.127585267E1,-1.987866211E-1,1.517843628E-1,9.913434906E0
1.132585567E1,1.032852173E-2,3.028202820E-1,1.002689896E1
1.137585867E1,-7.708969116E-2,1.893562317E-1,9.587113495E0
1.142586067E1,-1.776805115E-1,1.474433899E-1,1.001297791E1
1.147586367E1,-1.022373962E-1,2.023791504E-1,9.716444550E0
1.152586667E1,-7.993377686E-2,2.998265076E-1,9.960287476E0
1.157586967E1,-4.580474854E-2,2.032772827E-1,9.840237122E0
1.162587267E1,-1.055305481E-1,1.800755310E-1,9.956245880E0
1.167587567E1,1.227447510E-2,2.995271301E-1,9.938133545E0
1.172587867E1,-2.427951050E-1,2.372566223E-1,9.829309845E0
1.177588067E1,-9.580078125E-3,2.595602417E-1,9.933493195E0
1.182588367E1,-1.657054138E-1,2.725831604E-1,9.875863037E0
1.187588667E1,3.981719971E-2,2.698887634E-1,9.971514130E0
1.192588967E1,-1.713935852E-1,2.421963501E-1,9.770332489E0
1.197589267E1,9.729766846E-3,1.932481384E-1,9.946665802E0
1.202589567E1,5.957611084E-2,2.838098145E-1,9.881551208E0
1.207589867E1,-1.570234680E-1,1.817221069E-1,1.000115250E1
1.212590167E1,-1.513352966E-1,2.145039368E-1,9.705816650E0
1.217590367E1,-3.637435913E-2,2.610571289E-1,1.000504440E1
1.222590667E1,-8.262817383E-2,2.957849121E-1,9.812844086E0
1.227590967E1,1.481918335E-2,1.942959595E-1,1.004635849E1
1.232591267E1,-1.507365417E-1,2.788700867E-1,9.992021484E0
1.237591567E1,-6.571334839E-2,3.162922668E-1,9.564360809E0
1.242591867E1,-1.079255676E-1,1.438508606E-1,9.990973663E0
1.247592167E1,1.601669312E-2,2.495310974E-1,9.780361633E0
1.252592467E1,-1.257385254E-1,3.462300110E-1,1.007854156E1
1.257592667E1,-2.209405518E-1,2.637515259E-1,9.695039063E0
1.262592967E1,5.538482666E-2,2.368075562E-1,9.926008759E0
1.267593267E1,-2.038760376E-1,2.143542480E-1,9.780062256E0
1.272593567E1,-6.212081909E-2,2.314187622E-1,1.005174728E1
1.277593867E1,-2.933898926E-2,3.150947571E-1,9.665101318E0
1.282594167E1,-1.984872437E-1,2.037263489E-1,1.031983978E1
1.287594467E1,-7.783813477E-3,4.282594299E-1,9.682914276E0
1.292594767E1,-2.815644836E-1,2.017803955E-1,1.024679169E1
1.297595067E1,-1.059796143E-1,2.351609802E-1,9.600884857E0
1.302595267E1,-4.041595459E-2,1.425036621E-1,9.832153931E0
1.307595567E1,-1.288819885E-1,2.348616028E-1,9.831854553E0
1.312595867E1,-2.737806702E-1,1.872605896E-1,9.893226929E0
1.317596167E1,-1.146615601E-1,3.855981445E-1,9.846374359E0
1.322596467E1,-2.029779053E-1,1.552272034E-1,9.746082916E0
1.327596779E1,-6.541397095E-2,2.510279846E-1,9.989327087E0
1.332597079E1,-9.250762939E-2,2.900967407E-1,9.753417664E0
1.337597379E1,-1.395098877E-1,2.812651062E-1,9.865983582E0
1.342597679E1,-7.574249268E-2,2.125579834E-1,9.828711090E0
1.347597879E1,-1.760339355E-1,2.493814087E-1,1.006821304E1
1.352598179E1,-3.155438232E-1,3.088078308E-1,9.744735718E0
1.357598479E1,-7.858657837E-2,3.207829285E-1,9.837243347E0
1.362598779E1,-1.303788757E-1,1.510359192E-1,1.001686981E1
1.367599079E1,-9.505233765E-2,3.240760803E-1,9.624086609E0
1.372599379E1,-1.341210938E-1,1.676513672E-1,1.007165588E1
1.377599679E1,2.305206299E-2,3.118016052E-1,9.721683655E0
1.382599979E1,-2.667453003E-1,2.281256104E-1,1.005983047E1
1.387600279E1,-2.439926147E-2,3.544628906E-1,9.928403778E0
1.392600579E1,-2.903961182E-1,1.210981750E-1,9.649384003E0
1.397600779E1,1.032852173E-1,3.320095825E-1,1.001148102E1
1.402601079E1,-2.143542480E-1,1.589694214E-1,9.792187042E0
1.407601379E1,5.089416504E-3,3.138972473E-1,9.866133270E0
1.412601679E1,-2.490820312E-1,1.550775146E-1,9.699978790E0
1.417601979E1,-5.867797852E-2,2.712359619E-1,1.007150620E1
1.422602279E1,-1.802252197E-1,1.751358032E-1,1.001447479E1
1.427602579E1,-4.026626587E-2,2.356100464E-1,9.854457550E0
1.432602879E1,-1.453477478E-1,2.017803955E-1,9.799072723E0
1.437603179E1,-9.490264893E-2,2.556683350E-1,9.874515839E0
1.442603379E1,1.796264648E-3,2.254312134E-1,9.861492920E0
1.447603679E1,-1.511856079E-1,2.094145203E-1,9.733658752E0
1.452603979E1,6.885681152E-3,1.902543640E-1,1.000429596E1
1.457604279E1,-4.775070190E-2,2.059716797E-1,9.937983856E0
1.462604579E1,-6.765930176E-2,1.899549866E-1,9.838141479E0
1.467604879E1,1.347198486E-2,2.688409424E-1,1.002480331E1
1.472605179E1,-2.535726929E-1,1.471440125E-1,9.560768280E0
1.477605379E1,1.393601990E-1,2.767744446E-1,1.008183472E1
1.482605679E1,-1.802252197E-1,2.649490356E-1,9.681267700E0
1.487605979E1,-3.263214111E-2,1.460961914E-1,9.793833618E0
1.492606279E1,4.385879517E-2,2.758763123E-1,9.805808716E0
1.497606579E1,-1.445993042E-1,1.287322998E-1,9.874216461E0
1.502606879E1,-5.254074097E-2,3.526666260E-1,9.901459808E0
1.507607079E1,-7.424560547E-2,2.050735474E-1,1.012314880E1
1.512607379E1,-4.445755005E-2,2.013313293E-1,9.516759796E0
1.517607679E1,-4.655319214E-2,2.152523804E-1,1.024439667E1
1.522607979E1,-1.112187195E-1,2.216889954E-1,9.592951355E0
1.527608246E1,-8.173004150E-2,1.697470093E-1,9.835896149E0
1.532608446E1,-1.131646729E-1,2.046244812E-1,9.902657318E0
1.537608746E1,-1.805245972E-1,2.022294617E-1,9.750423889E0
1.542609046E1,1.104702759E-1,3.848497009E-1,1.008482849E1
1.547609346E1,-3.899391174E-1,1.481918335E-1,9.557175751E0
1.552609646E1,1.016386414E-1,3.427871704E-1,1.018990997E1
1.557609846E1,-2.174977112E-1,2.209405518E-1,9.588460693E0
1.562610146E1,-1.182540894E-2,2.980302429E-1,9.956395569E0
1.567610446E1,-1.032852173E-1,2.778222656E-1,1.005938141E1
1.572610746E1,-2.380050659E-1,2.933898926E-1,9.747579803E0
1.577611046E1,9.909393311E-2,3.450325012E-1,9.944570160E0
1.582611246E1,-3.604504395E-1,2.125579834E-1,9.847422180E0
1.587611546E1,1.092727661E-1,2.421963501E-1,9.920021210E0
1.592611846E1,-1.995350647E-1,2.466870117E-1,9.562863922E0
1.597612146E1,-3.158432007E-2,1.878593445E-1,1.013317795E1
1.602612346E1,2.844085693E-3,3.526666260E-1,9.798174591E0
1.607612646E1,-2.462379456E-1,2.031275940E-1,1.005114853E1
1.612612946E1,-7.738906860E-2,3.659889221E-1,9.768835602E0
1.617613246E1,-1.454974365E-1,2.236349487E-1,9.880353699E0
1.622613446E1,-1.510359192E-1,2.993774414E-1,1.005713608E1
1.627613779E1,-2.189945984E-1,2.028282166E-1,9.473499756E0
1.632614079E1,5.029541016E-2,3.513194275E-1,1.014275803E1
1.637614379E1,-1.672023010E-1,3.064128113E-1,9.660460968E0
1.642614579E1,-2.993774414E-3,2.796185303E-1,9.960736542E0
1.647614879E1,-1.257385254E-1,2.399510193E-1,9.799072723E0
1.652615179E1,-1.960922241E-1,2.833607483E-1,9.962532806E0
1.657615379E1,-6.631210327E-2,3.055146790E-1,1.003513184E1
1.662615679E1,-2.923420715E-1,2.131567383E-1,9.606273651E0
1.667615979E1,2.830613708E-1,3.200344849E-1,1.004516098E1
1.672616279E1,-2.731819153E-1,2.131567383E-1,9.793983307E0
1.677616479E1,4.475692749E-2,4.192781067E-1,1.005294479E1
1.682616779E1,-1.889071655E-1,3.430865479E-1,9.787995758E0
1.687617079E1,2.110610962E-2,2.616558838E-1,9.847571869E0
1.692617279E1,-1.028361511E-1,3.013233948E-1,9.859546967E0
1.697617579E1,-1.511856079E-1,3.164419556E-1,9.917626190E0
1.702617879E1,-3.338058472E-2,3.418890381E-1,9.847871246E0
1.707618079E1,-1.139131165E-1,2.859054565E-1,9.628277893E0
1.712618379E1,-1.734892273E-1,3.094065857E-1,1.000459534E1
1.717618679E1,-9.535171509E-2,3.632945251E-1,1.002315674E1
1.722618879E1,-1.975891113E-2,3.668870544E-1,9.880802765E0
1.727619129E1,-2.341131592E-1,2.841091919E-1,9.766290894E0
1.732619429E1,-7.559280396E-2,2.496807861E-1,9.939780121E0
1.737619629E1,-1.954934692E-1,3.053649902E-1,9.565258942E0
1.742619929E1,4.894821167E-2,3.709286499E-1,1.013497421E1
1.747620229E1,-1.556762695E-1,2.555186462E-1,9.541159058E0
1.752620429E1,2.754272461E-2,2.836601257E-1,1.021161484E1
1.757620729E1,-4.879852295E-2,3.379971313E-1,9.506730652E0
1.762621029E1,-1.496887207E-1,3.637435913E-1,1.020966888E1
1.767621229E1,-1.116677856E-1,3.128494263E-1,9.852511597E0
1.772621529E1,-7.589218140E-2,3.068618774E-1,9.946366425E0
1.777621829E1,-1.794767761E-1,3.029699707E-1,9.712852020E0
1.782622029E1,-1.071771240E-1,2.080673218E-1,1.006282425E1
1.787622329E1,-2.799179077E-2,3.528163147E-1,9.725575562E0
1.792622629E1,-9.774673462E-2,2.457888794E-1,1.009470795E1
1.797622829E1,2.634521484E-2,4.279600525E-1,9.629325714E0
1.802623129E1,-1.315763855E-1,2.362088013E-1,1.014320709E1
1.807623329E1,-9.265731812E-2,3.941304016E-1,9.775870972E0
1.812623629E1,-8.517288208E-2,2.348616028E-1,9.972412262E0
1.817623929E1,-1.806742859E-1,3.263214111E-1,9.890831909E0
1.822624129E1,-9.116043091E-2,2.694396973E-1,9.741143188E0
1.827624529E1,-1.844165039E-1,2.212399292E-1,9.825717316E0
1.832624829E1,-9.849517822E-2,3.083587646E-1,9.852810974E0
1.837625029E1,-1.898052979E-1,3.326083374E-1,9.958341522E0
1.842625329E1,1.796264648E-3,3.805087280E-1,9.827363892E0
1.847625529E1,-1.528321838E-1,2.475851440E-1,9.965526581E0
1.852625829E1,-2.308200073E-1,2.323168945E-1,9.708960114E0
1.857626129E1,-3.697311401E-2,4.219725037E-1,9.999505920E0
1.862626329E1,-2.320175171E-1,3.239263916E-1,9.704619141E0
1.867626629E1,-8.966354370E-2,3.088078308E-1,9.942624207E0
1.872626829E1,-9.430389404E-3,3.598516846E-1,1.004381378E1
1.877627129E1,-2.588117981E-1,3.450325012E-1,9.780960388E0
1.882627429E1,-6.466552734E-2,3.293151855E-1,9.802066498E0
1.887627629E1,-1.968406677E-1,1.654060364E-1,9.803862762E0
1.892627929E1,-8.771759033E-2,3.356021118E-1,9.822124786E0
1.897628129E1,-1.207987976E-1,3.632945251E-1,9.947563934E0
1.902628429E1,-2.938389587E-1,3.972738647E-1,9.786798248E0
1.907628729E1,-1.131646729E-1,2.963836670E-1,9.874066772E0
1.912628929E1,-1.675016785E-1,4.460723877E-1,9.704170074E0
1.917629229E1,-2.121089172E-1,2.142045593E-1,9.827663269E0
1.922629429E1,2.634521484E-2,3.673361206E-1,9.834698639E0
1.927629704E1,-1.426533508E-1,4.043092346E-1,1.019889130E1
1.932629904E1,-1.245410156E-1,3.992198181E-1,9.655670929E0
1.937630204E1,-2.378553772E-1,2.499801636E-1,9.808203735E0
1.942630404E1,-1.960922241E-1,2.642005920E-1,9.846224670E0
1.947630704E1,-4.191284180E-2,3.710783386E-1,9.777966614E0
1.952631004E1,-3.224295044E-1,2.225871277E-1,1.011536499E1
1.957631204E1,1.475930786E-1,5.456153870E-1,9.842332764E0
1.962631504E1,-2.872526550E-1,2.457888794E-1,9.887239380E0
1.967631704E1,-4.550537109E-2,2.971321106E-1,9.582173767E0
1.972632004E1,-6.376739502E-2,2.546205139E-1,1.023331970E1
1.977632204E1,-2.109114075E-1,3.769161987E-1,9.514664154E0
1.982632504E1,-7.080276489E-2,3.565585327E-1,1.024409729E1
