"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.075512471E1,2.291751862E0,1.267207336E1,-4.954205322E1
2.080512771E1,2.441024780E0,1.286393738E1,-4.927783203E1
2.085512971E1,2.515899658E0,1.294609070E1,-4.922955322E1
2.090513271E1,2.230728149E0,1.276222229E1,-4.935241699E1
2.095513471E1,2.457248688E0,1.286880493E1,-4.919445801E1
2.100513771E1,2.458984375E0,1.277926636E1,-4.934588623E1
2.105513971E1,2.517147064E0,1.287338257E1,-4.952203369E1
2.110514271E1,2.418693542E0,1.301243591E1,-4.907940674E1
2.115514471E1,2.490695953E0,1.286369324E1,-4.917156982E1
2.120514771E1,2.329502106E0,1.290896606E1,-4.948449707E1
2.125514979E1,2.453216553E0,1.287696838E1,-4.945562744E1
2.130515279E1,2.514129639E0,1.285806274E1,-4.929406738E1
2.135515479E1,2.550487518E0,1.278030396E1,-4.958398438E1
2.140515779E1,2.609760284E0,1.293344116E1,-4.893975830E1
2.145515979E1,2.673686981E0,1.278414917E1,-4.928399658E1
2.150516279E1,2.540725708E0,1.282026672E1,-4.937884521E1
2.155516479E1,2.727115631E0,1.270910645E1,-4.934271240E1
2.160516779E1,2.752170563E0,1.266145325E1,-4.911993408E1
2.165516979E1,2.745658875E0,1.268302917E1,-4.930645752E1
2.170517179E1,2.517730713E0,1.277081299E1,-4.912780762E1
2.175517479E1,2.501930237E0,1.288754272E1,-4.919104004E1
2.180517679E1,2.690887451E0,1.267871094E1,-4.915246582E1
2.185517979E1,2.514877319E0,1.280268860E1,-4.909338379E1
2.190518179E1,2.512664795E0,1.276594543E1,-4.901989746E1
2.195518479E1,2.621570587E0,1.262947083E1,-4.941326904E1
2.200518679E1,2.460350037E0,1.275825500E1,-4.924707031E1
2.205518979E1,2.389350891E0,1.275135803E1,-4.935021973E1
2.210519179E1,2.430034637E0,1.272261047E1,-4.975427246E1
2.215519379E1,2.745655060E0,1.282385254E1,-4.934057617E1
2.220519679E1,2.584068298E0,1.255868530E1,-4.940112305E1
2.225519896E1,2.522891998E0,1.267146301E1,-4.917358398E1
2.230520196E1,2.582462311E0,1.251911926E1,-4.920220947E1
2.235520396E1,2.378189087E0,1.268836975E1,-4.930718994E1
2.240520596E1,2.275562286E0,1.256324768E1,-4.925659180E1
2.245520896E1,2.526111603E0,1.265988159E1,-4.938775635E1
2.250521096E1,2.364643097E0,1.250012207E1,-4.938555908E1
2.255521396E1,2.470355988E0,1.266490173E1,-4.949896240E1
2.260521596E1,2.436264038E0,1.266363525E1,-4.920422363E1
2.265521896E1,2.663070679E0,1.275901794E1,-4.938195801E1
2.270522096E1,2.694107056E0,1.256892395E1,-4.955212402E1
2.275522296E1,2.619304657E0,1.268200684E1,-4.927593994E1
2.280522596E1,2.580734253E0,1.280879211E1,-4.930676270E1
2.285522796E1,2.512218475E0,1.276684570E1,-4.936199951E1
2.290523096E1,2.523983002E0,1.272349548E1,-4.934246826E1
2.295523296E1,2.613285065E0,1.271859741E1,-4.959204102E1
2.300523496E1,2.583259583E0,1.265243530E1,-4.959124756E1
2.305523796E1,2.401428223E0,1.267314148E1,-4.938964844E1
2.310523996E1,2.412059784E0,1.258197021E1,-4.920581055E1
2.315524196E1,2.305110931E0,1.240655518E1,-4.942608643E1
2.320524496E1,2.316753387E0,1.243225098E1,-4.954992676E1
2.325524696E1,2.303215027E0,1.258584595E1,-4.939031982E1
2.330524979E1,2.393642426E0,1.251654053E1,-4.961383057E1
2.335525179E1,2.426555634E0,1.251487732E1,-4.953637695E1
2.340525379E1,2.335529327E0,1.249391174E1,-4.942883301E1
2.345525679E1,2.454635620E0,1.238887024E1,-4.948876953E1
2.350525879E1,2.196136475E0,1.245539856E1,-4.927844238E1
2.355526079E1,2.435249329E0,1.235873413E1,-4.968426514E1
2.360526379E1,2.410858154E0,1.241023254E1,-4.944964600E1
2.365526579E1,2.529212952E0,1.232119751E1,-4.968597412E1
2.370526879E1,2.534343719E0,1.255723572E1,-4.946075439E1
2.375527079E1,2.508666992E0,1.244973755E1,-4.969500732E1
2.380527279E1,2.524040222E0,1.266354370E1,-4.932592773E1
2.385527579E1,2.400886536E0,1.262925720E1,-4.973980713E1
2.390527779E1,2.648189545E0,1.267193604E1,-4.945440674E1
2.395527979E1,2.438373566E0,1.251306152E1,-4.972155762E1
2.400528279E1,2.314777374E0,1.280133057E1,-4.950488281E1
2.405528479E1,2.613559723E0,1.243292236E1,-4.955377197E1
2.410528679E1,2.639171600E0,1.257345581E1,-4.937518311E1
2.415528979E1,2.411178589E0,1.269206238E1,-4.929351807E1
2.420529179E1,2.519729614E0,1.250247192E1,-4.945739746E1
2.425529379E1,2.429965973E0,1.249566650E1,-4.925109863E1
2.430529667E1,2.456657410E0,1.240950012E1,-4.938934326E1
2.435529867E1,2.387973785E0,1.244914246E1,-4.936645508E1
2.440530067E1,2.435539246E0,1.259507751E1,-4.951989746E1
2.445530367E1,2.562450409E0,1.266859436E1,-4.943731689E1
2.450530567E1,2.574234009E0,1.247470093E1,-4.956939697E1
2.455530767E1,2.556247711E0,1.234857178E1,-4.938421631E1
2.460531067E1,2.584293365E0,1.259228516E1,-4.930853271E1
2.465531267E1,2.544189453E0,1.244224548E1,-4.949249268E1
2.470531467E1,2.859542847E0,1.229908752E1,-4.952551270E1
2.475531767E1,2.801540375E0,1.229031372E1,-4.944750977E1
2.480531967E1,2.756050110E0,1.225810242E1,-4.963195801E1
2.485532167E1,2.771709442E0,1.228755188E1,-4.945617676E1
2.490532467E1,2.803348541E0,1.232240295E1,-4.964422607E1
2.495532667E1,2.877132416E0,1.207063293E1,-4.959411621E1
2.500532867E1,2.911361694E0,1.210978699E1,-4.974835205E1
2.505533067E1,2.794761658E0,1.197015381E1,-4.968115234E1
2.510533367E1,2.934535980E0,1.189179993E1,-4.960809326E1
2.515533567E1,2.888786316E0,1.191311646E1,-4.961486816E1
2.520533767E1,2.801620483E0,1.213252258E1,-4.953613281E1
2.525534067E1,2.813617706E0,1.202212524E1,-4.960058594E1
2.530534217E1,3.068149567E0,1.177035522E1,-4.975604248E1
2.535534417E1,3.241184235E0,1.194110107E1,-4.936383057E1
2.540534617E1,3.237060547E0,1.157800293E1,-4.951086426E1
2.545534917E1,3.170955658E0,1.173765564E1,-4.951324463E1
2.550535117E1,3.104610443E0,1.156468201E1,-4.962133789E1
2.555535317E1,3.395233154E0,1.147946167E1,-4.969232178E1
2.560535617E1,3.564380646E0,1.118112183E1,-4.950274658E1
2.565535817E1,3.701396942E0,1.128616333E1,-4.974945068E1
2.570536017E1,3.924594879E0,1.106947327E1,-4.983605957E1
2.575536217E1,3.949481964E0,1.095156860E1,-4.996826172E1
2.580536517E1,4.148036957E0,1.087551880E1,-4.994824219E1
2.585536717E1,4.501087189E0,1.061845398E1,-4.985961914E1
2.590536917E1,4.647235870E0,1.066429138E1,-4.972326660E1
2.595537117E1,4.861423492E0,1.029489136E1,-4.979937744E1
