"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.318714875E0,1.279838562E-1,5.507048035E-1,9.709259491E0
4.368335875E0,-2.875520325E-1,7.717950439E-1,9.654024353E0
4.417955875E0,6.361770630E-2,6.322851562E-1,9.681716766E0
4.467576875E0,3.996688843E-2,6.631210327E-1,9.658664703E0
4.517196875E0,-5.074447632E-2,7.547305298E-1,9.715396729E0
4.566816875E0,1.841171265E-2,6.462062073E-1,9.587562561E0
4.616437875E0,-6.825805664E-2,8.093669128E-1,9.794881439E0
4.666057875E0,2.032772827E-1,6.200106812E-1,9.641151123E0
4.715677875E0,-1.260379028E-1,8.279283142E-1,9.805659027E0
4.765298875E0,1.709445190E-1,7.283853149E-1,9.682465210E0
4.814918875E0,3.293151855E-3,8.099656677E-1,9.811047821E0
4.864539875E0,-8.232879639E-3,6.652166748E-1,9.543254700E0
4.914159875E0,8.217910767E-2,6.851252747E-1,9.771380310E0
4.963779792E0,-2.652484131E-1,5.454656982E-1,9.506580963E0
5.013400792E0,1.429527283E-1,7.210505676E-1,9.775122528E0
5.063020792E0,-2.185455322E-2,5.370831299E-1,9.579030304E0
5.112640792E0,2.588117981E-1,5.923182678E-1,9.742640076E0
5.162261792E0,-1.260379028E-1,5.866300964E-1,9.746232605E0
5.211881792E0,2.975811768E-1,6.494993591E-1,9.657467194E0
5.261501792E0,-3.469784546E-1,5.059478760E-1,9.786049805E0
5.311122792E0,9.295669556E-2,4.400848389E-1,9.686357117E0
5.360742792E0,1.122665405E-1,6.944059753E-1,9.872569885E0
5.410362792E0,-7.768844604E-2,4.080514526E-1,9.591155090E0
5.459983792E0,1.649569702E-1,5.638774109E-1,9.709259491E0
5.509603792E0,-1.315763855E-1,4.493655396E-1,9.658814392E0
5.559224792E0,-1.422042847E-2,4.885839844E-1,9.694140930E0
5.608844792E0,8.786727905E-2,7.376660156E-1,9.731563110E0
5.658464792E0,3.966751099E-2,4.957690430E-1,9.695787506E0
5.708085792E0,1.243913269E-1,6.069877625E-1,9.748028870E0
5.757705792E0,-1.351689148E-1,5.246589661E-1,9.638456726E0
5.807325792E0,8.262817383E-2,7.006929016E-1,9.725276184E0
5.856945792E0,1.477427673E-1,5.016069031E-1,9.577383728E0
5.906566792E0,7.933502197E-3,5.722599792E-1,9.784103851E0
5.956187125E0,3.863465881E-1,6.697073364E-1,9.718989258E0
6.005807125E0,-6.421646118E-2,6.432124329E-1,9.643695831E0
6.055428125E0,1.360670471E-1,5.739065552E-1,9.758806458E0
6.105048125E0,5.224136353E-2,6.486012268E-1,9.660311279E0
6.154668125E0,2.179467773E-1,5.939648438E-1,9.724976807E0
6.204289125E0,9.535171509E-2,6.857240295E-1,9.636660461E0
6.253909125E0,-9.400451660E-2,5.307962036E-1,9.648934937E0
6.303529125E0,2.779719543E-1,5.354365540E-1,9.729916534E0
6.353150125E0,4.676275635E-1,7.649093628E-1,9.790540466E0
6.402770125E0,4.475692749E-2,5.559439087E-1,9.655072174E0
6.452390125E0,1.910028076E-1,6.381230164E-1,9.669891357E0
6.502011125E0,-1.526824951E-2,5.049000549E-1,9.657167816E0
6.551631125E0,3.683839417E-1,5.580395508E-1,9.680519257E0
6.601251125E0,1.383123779E-1,6.730004883E-1,9.735305328E0
6.650871125E0,3.782633972E-1,6.466552734E-1,9.766440582E0
6.700492125E0,1.981878662E-1,5.867797852E-1,9.645641785E0
6.750112125E0,1.240919495E-1,5.337899780E-1,9.725425873E0
6.799732125E0,2.514770508E-1,6.271957397E-1,9.813442841E0
6.849353125E0,1.242416382E-1,5.397775269E-1,9.502689056E0
6.898973125E0,2.442919922E-1,6.462062073E-1,9.716145172E0
6.948592500E0,1.791773987E-1,4.854405212E-1,9.605225830E0
6.998212500E0,3.492237854E-1,8.093669128E-1,9.821226654E0
7.047833500E0,6.930587769E-2,4.547543335E-1,9.605525208E0
7.097453500E0,3.594026184E-1,5.548960876E-1,9.705966339E0
7.147073500E0,1.492396545E-1,6.304888916E-1,9.809251556E0
7.196693500E0,2.791694641E-1,6.285429382E-1,9.635912018E0
7.246314500E0,1.278341675E-1,5.757028198E-1,9.811047821E0
7.295934500E0,3.845503235E-1,4.463717651E-1,9.630373535E0
7.345554500E0,2.814147949E-2,5.511538696E-1,9.642797699E0
7.395175500E0,1.199006653E-1,4.093986511E-1,9.643845520E0
7.444795500E0,9.071136475E-2,6.210585022E-1,9.732012177E0
7.494415500E0,4.495152283E-1,4.607418823E-1,9.755662994E0
7.544035500E0,1.579216003E-1,5.144801331E-1,9.701775055E0
7.593656500E0,2.658471680E-1,4.805007935E-1,9.582622833E0
7.643276500E0,1.568737793E-1,4.598437500E-1,9.759255524E0
7.692896500E0,3.053649902E-1,5.679190063E-1,9.639953613E0
7.742516500E0,3.547622681E-1,4.237687683E-1,9.785600739E0
7.792137500E0,2.037263489E-1,5.739065552E-1,9.658814392E0
7.841757500E0,2.387535095E-1,4.014651489E-1,9.654174042E0
7.891377500E0,2.393522644E-1,4.385879517E-1,9.759105835E0
7.940997500E0,2.812651062E-1,4.969665527E-1,9.645043030E0
7.990617292E0,5.358856201E-2,5.610333252E-1,9.815538483E0
8.040238292E0,3.195854187E-1,4.028123474E-1,9.611363068E0
8.089858292E0,1.721420288E-2,5.272036743E-1,9.689350891E0
8.139478292E0,3.396437073E-1,4.682263184E-1,9.720486145E0
8.189098292E0,2.336640930E-1,5.273533630E-1,9.555828552E0
8.238719292E0,2.565664673E-1,4.135899353E-1,9.620643768E0
8.288339292E0,3.073109436E-1,4.370910645E-1,9.670639801E0
8.337959292E0,3.338058472E-2,7.059320068E-1,9.744586029E0
8.387579292E0,3.363505554E-1,5.605842590E-1,9.737850037E0
8.437200292E0,4.197271729E-1,5.722599792E-1,9.730964355E0
8.486820292E0,2.368075562E-1,4.288581848E-1,9.663754120E0
8.536440292E0,7.319778442E-2,6.105802917E-1,9.675579529E0
8.586060292E0,2.119592285E-1,3.359014893E-1,9.624236298E0
8.635680292E0,2.941383362E-1,5.743556213E-1,9.696386261E0
8.685301292E0,1.269360352E-1,3.900888062E-1,9.590855713E0
8.734921292E0,5.197192383E-1,4.860392761E-1,9.686806183E0
8.784541292E0,2.893482971E-1,4.315525818E-1,9.685009918E0
8.834161292E0,1.511856079E-1,5.439688110E-1,9.643845520E0
8.883781292E0,4.320016479E-1,4.005670166E-1,9.721084900E0
8.933402292E0,2.278262329E-1,5.647755432E-1,9.674980774E0
8.983022625E0,1.740879822E-1,5.423222351E-1,9.767488403E0
9.032642625E0,5.107379150E-1,5.182223511E-1,9.693841553E0
9.082262625E0,2.984793091E-1,4.754113770E-1,9.715247040E0
9.131882625E0,3.929328918E-1,3.891906738E-1,9.662556610E0
9.181502625E0,3.179388428E-1,5.572911072E-1,9.787696381E0
9.231123625E0,3.616479492E-1,3.019221497E-1,9.551936646E0
9.280743625E0,2.604583740E-1,5.164260864E-1,9.722731476E0
9.330363625E0,2.143542480E-1,4.267625427E-1,9.665550385E0
9.379983625E0,4.565505981E-1,5.415737915E-1,9.702224121E0
9.429603625E0,3.496728516E-1,4.873864746E-1,9.716893616E0
9.479223625E0,2.880010986E-1,4.221221924E-1,9.702673187E0
9.528844625E0,4.617897034E-1,5.626799011E-1,9.709409180E0
9.578464625E0,-1.496887207E-4,4.182302856E-1,9.668095093E0
9.628084625E0,6.780899048E-1,4.691244507E-1,9.642648010E0
9.677704625E0,7.978408813E-2,4.299060059E-1,9.622440033E0
9.727324625E0,6.397695923E-1,4.718188477E-1,9.762099609E0
9.776944625E0,9.280700684E-3,5.041516113E-1,9.632768555E0
9.826565625E0,4.852908325E-1,5.084925842E-1,9.696086884E0
9.876185625E0,1.782792664E-1,4.360432434E-1,9.664053497E0
9.925805625E0,2.739303589E-1,4.490661621E-1,9.716893616E0
9.975425542E0,2.412982178E-1,4.462220764E-1,9.623487854E0
1.002504554E1,4.584965515E-1,5.866300964E-1,9.733359375E0
1.007466554E1,3.059637451E-1,4.174818420E-1,9.627828827E0
1.012428554E1,1.734892273E-1,4.887336731E-1,9.662406921E0
1.017390654E1,5.031037903E-1,5.236111450E-1,9.754166107E0
1.022352654E1,9.969268799E-2,5.821394348E-1,9.681567078E0
1.027314654E1,3.635939026E-1,4.825964355E-1,9.698481903E0
1.032276654E1,5.034031677E-1,5.134323120E-1,9.694440308E0
1.037238654E1,2.174977112E-1,4.840933228E-1,9.740843811E0
1.042200654E1,5.572911072E-1,5.523513794E-1,9.727222137E0
1.047162654E1,1.902543640E-1,5.243595886E-1,9.665700073E0
1.052124754E1,5.261558533E-1,5.306465149E-1,9.758806458E0
1.057086754E1,2.992277527E-1,4.752616882E-1,9.581425323E0
1.062048754E1,3.373983765E-1,5.081932068E-1,9.679022369E0
1.067010754E1,3.394940186E-1,4.239184570E-1,9.593699799E0
1.071972754E1,4.361929321E-1,5.542973328E-1,9.685309296E0
1.076934754E1,1.856140137E-1,5.442681885E-1,9.640552368E0
1.081896754E1,5.059478760E-1,5.626799011E-1,9.809700623E0
1.086858754E1,4.781057739E-1,6.119274902E-1,9.685908051E0
1.091820854E1,2.993774414E-1,4.784051514E-1,9.612111511E0
1.096782837E1,4.435276794E-1,5.177732849E-1,9.757459259E0
1.101744838E1,4.748126221E-1,5.086422729E-1,9.610015869E0
1.106706837E1,2.182461548E-1,5.691165161E-1,9.646689606E0
1.111668837E1,4.082011414E-1,5.842350769E-1,9.782756653E0
1.116630837E1,3.345542908E-1,5.869294739E-1,9.635013885E0
1.121592837E1,4.682263184E-1,4.679269409E-1,9.701775055E0
1.126554837E1,2.019300842E-1,5.427713013E-1,9.654174042E0
1.131516837E1,3.712280273E-1,5.572911072E-1,9.713750153E0
1.136478837E1,2.650987244E-1,5.631289673E-1,9.657018127E0
1.141440937E1,4.046086121E-1,5.219645691E-1,9.704768829E0
1.146402937E1,2.905458069E-1,5.930667114E-1,9.697883148E0
1.151364937E1,4.213737488E-1,5.438191223E-1,9.726623383E0
1.156326937E1,3.339555359E-1,4.445755005E-1,9.656419373E0
1.161288937E1,4.049079895E-1,6.966513062E-1,9.800120544E0
1.166250937E1,2.576142883E-1,3.758683777E-1,9.606872406E0
1.171212937E1,2.266287231E-1,4.778063965E-1,9.699230347E0
1.176174937E1,4.185296631E-1,5.242098999E-1,9.714199219E0
1.181136937E1,1.507365417E-1,4.073030090E-1,9.637408905E0
1.186098937E1,3.517684937E-1,4.152365112E-1,9.658664703E0
1.191060937E1,1.101708984E-1,4.427792358E-1,9.705217896E0
1.196022979E1,3.950285339E-1,4.339476013E-1,9.736951904E0
1.200985079E1,3.426374817E-1,4.469705200E-1,9.658065948E0
1.205947079E1,2.954855347E-1,4.884342957E-1,9.822573853E0
1.210909079E1,1.284329224E-1,3.998185730E-1,9.709109802E0
1.215871079E1,2.100132751E-1,5.978567505E-1,9.797426147E0
1.220833079E1,4.897814941E-1,3.391946411E-1,9.645342407E0
1.225795079E1,1.851649475E-1,3.951782227E-1,9.730066223E0
1.230757079E1,4.526586914E-1,4.367916870E-1,9.707612915E0
1.235719079E1,-8.966354370E-2,5.357359314E-1,9.779313812E0
1.240681079E1,3.876937866E-1,3.107537842E-1,9.512867889E0
1.245643079E1,6.631210327E-2,3.817062378E-1,9.679022369E0
1.250605079E1,4.730163574E-1,3.897894287E-1,9.742939453E0
1.255567079E1,2.020797729E-2,3.914360046E-1,9.639953613E0
1.260529079E1,2.176473999E-1,4.502636719E-1,9.746681671E0
1.265491079E1,2.252815247E-1,3.957769775E-1,9.659413147E0
1.270453079E1,4.061054993E-1,2.814147949E-1,9.639504547E0
1.275415079E1,2.092648315E-1,5.149291992E-1,9.750124512E0
1.280377079E1,4.644841003E-1,3.372486877E-1,9.682465210E0
1.285339079E1,1.802252197E-1,3.397933960E-1,9.730814667E0
1.290301079E1,2.179467773E-1,3.266207886E-1,9.691596222E0
1.295263175E1,3.330574036E-1,3.950285339E-1,9.733359375E0
1.300225175E1,1.615141296E-1,4.921765137E-1,9.771679688E0
1.305187175E1,2.347119141E-1,2.644999695E-1,9.626781006E0
1.310149175E1,4.206253052E-1,4.402345276E-1,9.739945679E0
1.315111175E1,4.263134766E-1,3.357518005E-1,9.586664429E0
1.320073175E1,2.227368164E-1,4.439767456E-1,9.751471710E0
1.325035175E1,3.909869385E-1,3.150947571E-1,9.611512756E0
1.329997175E1,2.420466614E-1,4.062551880E-1,9.754315796E0
1.334959175E1,1.481918335E-1,3.610491943E-1,9.669142914E0
1.339921175E1,4.140390015E-1,3.468287659E-1,9.688153381E0
1.344883175E1,2.868035889E-1,3.591032410E-1,9.651779022E0
1.349845175E1,2.540217590E-1,3.671864319E-1,9.693542175E0
1.354807175E1,3.844006348E-1,3.823049927E-1,9.717642059E0
1.359769175E1,3.281176758E-1,3.390449524E-1,9.692344666E0
1.364731175E1,5.028044128E-1,3.324586487E-1,9.701325989E0
1.369693175E1,2.653981018E-1,2.784210205E-1,9.641899567E0
1.374655175E1,3.176394653E-1,4.126918030E-1,9.745184784E0
1.379617175E1,1.043330383E-1,2.281256104E-1,9.613309021E0
1.384579175E1,3.761677551E-1,3.638932800E-1,9.786498871E0
1.389541175E1,1.670526123E-1,2.460882568E-1,9.628577271E0
1.394503175E1,3.926335144E-1,3.125500488E-1,9.783505096E0
1.399465162E1,2.157014465E-1,2.264790344E-1,9.585915985E0
1.404427162E1,4.596940613E-1,3.688330078E-1,9.763895874E0
1.409389162E1,1.414558411E-1,2.872526550E-1,9.656868439E0
1.414351162E1,3.303630066E-1,3.546125793E-1,9.743837585E0
1.419313162E1,2.399510193E-1,1.895059204E-1,9.648934937E0
1.424275162E1,1.917512512E-1,2.600093079E-1,9.674831085E0
1.429237162E1,1.799258423E-1,2.713856506E-1,9.693691864E0
1.434199162E1,3.047662354E-1,3.670367432E-1,9.787097626E0
1.439161162E1,1.484912109E-1,3.559597778E-1,9.718839569E0
1.444123162E1,3.447331238E-1,2.538720703E-1,9.746232605E0
1.449085162E1,1.305285645E-1,3.008743286E-1,9.739197235E0
1.454047162E1,3.549119568E-1,1.627116394E-1,9.639803925E0
1.459009162E1,2.025288391E-1,3.360511780E-1,9.743238831E0
1.463971162E1,4.022135925E-1,3.037184143E-1,9.648485870E0
1.468933162E1,9.490264893E-2,2.547702026E-1,9.692793732E0
1.473895162E1,4.291575623E-1,1.936972046E-1,9.670490112E0
1.478857162E1,8.098159790E-2,1.990859985E-1,9.603728943E0
1.483819162E1,3.129991150E-1,4.035607910E-1,9.810299377E0
1.488781162E1,5.269042969E-2,3.924838257E-1,9.797575836E0
1.493743062E1,3.511697388E-1,2.415975952E-1,9.588760071E0
1.498705017E1,4.209246826E-1,1.935475159E-1,9.745484161E0
1.503667017E1,2.739303589E-2,3.517684937E-1,9.730515289E0
1.508629017E1,3.543132019E-1,2.622546387E-1,9.718091125E0
1.513591017E1,-8.741821289E-2,2.755769348E-1,9.692793732E0
1.518553017E1,4.085005188E-1,4.104464722E-1,9.789941711E0
1.523515017E1,-1.407073975E-2,8.292755127E-2,9.557175751E0
1.528477017E1,3.924838257E-1,4.969665527E-2,9.747280426E0
1.533439017E1,3.237767029E-1,6.116281128E-1,9.963580627E0
1.538401017E1,1.270857239E-1,2.255809021E-1,9.466165009E0
1.543363017E1,1.526824951E-1,3.213816833E-1,9.634265442E0
1.548325017E1,1.151106262E-1,8.173004150E-2,9.623787231E0
1.553287017E1,1.920506287E-1,3.442840576E-1,9.659413147E0
1.558249017E1,2.034269714E-1,2.173480225E-1,9.695488129E0
1.563211017E1,3.397933960E-1,2.871029663E-1,9.659862213E0
1.568173017E1,1.285826111E-1,1.016386414E-1,9.614506531E0
1.573135017E1,4.002676392E-1,4.740641785E-1,9.951306152E0
1.578097017E1,3.203338623E-1,2.772235107E-1,9.642797699E0
1.583059017E1,1.706451416E-1,2.627037048E-1,9.763297119E0
1.588020917E1,2.255809021E-1,3.011737061E-1,9.785900116E0
1.592982917E1,2.528242493E-1,2.463876343E-1,9.703122253E0
1.597944979E1,2.350112915E-2,2.059716797E-1,9.623936920E0
1.602906979E1,5.911207581E-1,2.131567383E-1,9.701775055E0
1.607868979E1,2.031275940E-1,2.929408264E-1,9.619745636E0
1.612830979E1,2.508782959E-1,3.179388428E-1,9.704469452E0
1.617792979E1,1.160087585E-1,3.516188049E-1,9.643097076E0
1.622754979E1,2.739303589E-1,3.469784546E-1,9.670340424E0
1.627716979E1,-2.266287231E-1,5.484594727E-1,9.744286652E0
1.632678979E1,2.489323425E-1,2.939886475E-1,9.807455292E0
1.637640979E1,3.010240173E-1,2.883004761E-1,9.573791199E0
1.642602979E1,-1.401086426E-1,3.294648743E-1,9.593250732E0
1.647564979E1,3.712280273E-1,2.282752991E-1,9.585616608E0
1.652526879E1,-1.212478638E-2,4.927752686E-1,9.767189026E0
1.657488879E1,2.577639771E-1,3.917353821E-1,9.699829102E0
1.662450879E1,-8.382568359E-2,4.797523499E-1,9.681118011E0
1.667412879E1,5.598358154E-2,3.790118408E-1,9.682764587E0
1.672374879E1,1.417552185E-1,4.394860840E-1,9.754166107E0
1.677336879E1,1.698966980E-1,3.405418396E-1,9.674082642E0
1.682298879E1,1.167572021E-2,3.971241760E-1,9.623038788E0
1.687260879E1,-1.469943237E-1,2.616558838E-1,9.708511047E0
1.692222879E1,3.447331238E-1,4.076023865E-1,9.741592255E0
1.697184854E1,2.080673218E-2,3.278182983E-1,9.596094818E0
1.702146754E1,-6.137237549E-3,4.974156189E-1,9.737550659E0
1.707108754E1,1.004411316E-1,3.393443298E-1,9.638756104E0
1.712070754E1,6.691085815E-2,2.522254944E-1,9.589209137E0
1.717032754E1,2.854563904E-1,3.658392334E-1,9.751322021E0
1.721994754E1,3.577560425E-2,4.209246826E-1,9.679770813E0
1.726956754E1,1.043330383E-1,3.525169373E-1,9.658964081E0
1.731918754E1,8.068222046E-2,2.436932373E-1,9.692194977E0
1.736880754E1,1.303788757E-1,4.772076416E-1,9.751920776E0
1.741842754E1,3.338058472E-2,2.656974792E-1,9.606872406E0
1.746804654E1,9.175918579E-2,4.604425049E-1,9.834998016E0
1.751766654E1,-2.544708252E-2,4.905299377E-1,9.942923584E0
1.756728654E1,8.921447754E-2,5.646258545E-1,9.740544434E0
1.761690654E1,1.466949463E-2,7.529342651E-2,9.383237457E0
1.766652654E1,1.486408997E-1,6.032455444E-2,9.689650269E0
1.771614654E1,-8.981323242E-4,8.193960571E-1,9.854756927E0
1.776576654E1,2.755769348E-1,6.744973755E-1,9.994865570E0
1.781538654E1,2.065704346E-2,3.992198181E-1,9.696086884E0
1.786500554E1,1.300794983E-1,2.038760376E-1,9.536518707E0
1.791462554E1,7.843688965E-2,3.839515686E-1,9.532926178E0
1.796424612E1,8.846603394E-2,7.137158203E-1,9.946815491E0
1.801386612E1,2.808160400E-1,4.016148376E-1,9.525890808E0
1.806348612E1,3.592529297E-2,4.828958130E-1,9.619895325E0
1.811310612E1,2.902464294E-1,4.719685364E-1,9.652527466E0
1.816272612E1,1.528321838E-1,5.574407959E-1,9.741592255E0
1.821234512E1,-9.071136475E-2,6.158193970E-1,9.678722992E0
1.826196512E1,-1.131646729E-1,4.471202087E-1,9.646240540E0
1.831158512E1,2.513273621E-1,6.310876465E-1,9.741741943E0
1.836120512E1,3.267704773E-1,3.701802063E-1,9.509874115E0
1.841082512E1,-2.125579834E-2,3.525169373E-1,9.607920227E0
1.846044512E1,2.508782959E-1,5.736071777E-1,9.776918793E0
1.851006412E1,3.249742126E-1,5.164260864E-1,9.608818359E0
1.855968412E1,7.679031372E-2,6.969506836E-1,9.724378052E0
1.860930412E1,2.200424194E-2,3.914360046E-1,9.748028870E0
1.865892412E1,3.005749512E-1,4.995112610E-1,9.743687897E0
1.870854412E1,2.345622253E-1,1.694476318E-1,9.678722992E0
1.875816412E1,-1.469943237E-1,4.677772522E-1,9.613159332E0
1.880778412E1,2.353106689E-1,2.016307068E-1,9.651329956E0
1.885740312E1,4.550537109E-1,7.875123596E-1,9.842632141E0
1.890702312E1,7.676037598E-1,1.558259583E-1,9.560917969E0
1.895664262E1,3.951782227E-2,1.576222229E-1,9.735005951E0
1.900626262E1,3.867956543E-1,5.331912231E-1,9.692793732E0
1.905588262E1,1.233435059E-1,6.382727051E-1,9.738299103E0
1.910550162E1,6.875202942E-1,1.359173584E-1,9.679321747E0
1.915512162E1,8.951385498E-2,1.282832336E-1,9.591753845E0
1.920474162E1,3.493734741E-1,1.923500061E-1,9.701176300E0
1.925436162E1,2.960842896E-1,4.025129700E-1,9.729317780E0
1.930398162E1,1.038839722E-1,3.532653809E-1,9.709259491E0
1.935360162E1,2.647993469E-1,3.490740967E-1,9.811945953E0
1.940322062E1,2.490820312E-1,1.850152588E-1,9.652527466E0
1.945284062E1,3.135978699E-1,2.797682190E-1,9.661059723E0
1.950246062E1,1.968406677E-1,3.396437073E-1,9.714498596E0
1.955208062E1,5.553451538E-1,2.772235107E-1,9.731413422E0
1.960170062E1,4.056564331E-2,3.905378723E-1,9.777517548E0
1.965131962E1,5.352868652E-1,1.953437805E-1,9.673783264E0
1.970093962E1,1.514849854E-1,3.450325012E-1,9.824370117E0
1.975055962E1,3.787124634E-1,2.140548706E-1,9.638905792E0
1.980017962E1,1.401086426E-1,4.649331665E-1,9.807305603E0
1.984979962E1,3.588038635E-1,6.002517700E-2,9.518855438E0
1.989941862E1,4.385879517E-2,4.685256958E-1,9.915081482E0
1.994903862E1,4.546046448E-1,1.556762695E-1,9.668544159E0
1.999865867E1,1.333726501E-1,3.387455750E-1,9.753118286E0
2.004827867E1,4.555027771E-1,3.082090759E-1,9.700278168E0
2.009789867E1,2.923420715E-1,3.285667419E-1,9.716594238E0
