"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.378110792E0,6.199111938E0,1.829400253E1,-4.877658081E1
5.427731792E0,6.106079102E0,1.853059006E1,-4.895338440E1
5.477351792E0,6.234497070E0,1.816706467E1,-4.918367004E1
5.526971792E0,5.901611328E0,1.808458328E1,-4.872718811E1
5.576592792E0,6.326065063E0,1.814702988E1,-4.869329834E1
5.626212792E0,6.191680908E0,1.846338272E1,-4.873654175E1
5.675832792E0,5.864929199E0,1.838296127E1,-4.912741089E1
5.725453792E0,6.042938232E0,1.830448532E1,-4.930009460E1
5.775073792E0,5.812927246E0,1.819842148E1,-4.912817383E1
5.824693792E0,5.933319092E0,1.828757858E1,-4.927803040E1
5.874314792E0,5.665573120E0,1.815780258E1,-4.922970581E1
5.923934792E0,5.860885620E0,1.819675827E1,-4.899804688E1
5.973555125E0,6.006469727E0,1.812840652E1,-4.907081604E1
6.023176125E0,5.758499146E0,1.807950974E1,-4.912597656E1
6.072796125E0,5.824615479E0,1.802275467E1,-4.871128845E1
6.122416125E0,5.615737915E0,1.832110214E1,-4.881417847E1
6.172037125E0,5.896575928E0,1.846781540E1,-4.947180176E1
6.221657125E0,5.902526855E0,1.820859909E1,-4.881236267E1
6.271277125E0,5.793640137E0,1.836375046E1,-4.906101990E1
6.320897125E0,5.837112427E0,1.863061142E1,-4.922547913E1
6.370518125E0,5.211837769E0,1.856386185E1,-4.890617371E1
6.420138125E0,5.745346069E0,1.833427811E1,-4.946324158E1
6.469758125E0,5.757568359E0,1.829581833E1,-4.944851685E1
6.519379125E0,5.668350220E0,1.798418045E1,-4.930218506E1
6.568999125E0,5.654922485E0,1.805397415E1,-4.916821289E1
6.618619125E0,5.339431763E0,1.820870590E1,-4.899372864E1
6.668240125E0,5.826766968E0,1.844213486E1,-4.909574890E1
6.717860125E0,5.627273560E0,1.823323441E1,-4.949879456E1
6.767480125E0,5.747894287E0,1.817076492E1,-4.939408875E1
6.817100125E0,5.659118652E0,1.833081436E1,-4.942620850E1
6.866721125E0,5.375045776E0,1.820824814E1,-4.942689514E1
6.916341125E0,5.787765503E0,1.843145370E1,-4.987501526E1
6.965960500E0,5.349899292E0,1.833102798E1,-4.963516235E1
7.015580500E0,5.226943970E0,1.862370682E1,-4.990089417E1
7.065201500E0,5.281188965E0,1.849312973E1,-4.959912109E1
7.114821500E0,5.293792725E0,1.850030899E1,-4.966404724E1
7.164441500E0,4.878540039E0,1.840603256E1,-4.969932556E1
7.214062500E0,5.496414185E0,1.865906143E1,-4.960194397E1
7.263682500E0,5.474151611E0,1.856563187E1,-4.981918335E1
7.313302500E0,4.876464844E0,1.838729477E1,-4.924511719E1
7.362922500E0,4.839538574E0,1.868828964E1,-4.952021790E1
7.412543500E0,4.992919922E0,1.844543076E1,-4.959938049E1
7.462163500E0,5.334671021E0,1.857632065E1,-4.936846924E1
7.511783500E0,4.892074585E0,1.865169907E1,-4.940582275E1
7.561403500E0,5.069595337E0,1.871723557E1,-4.972814941E1
7.611024500E0,5.158126831E0,1.842966843E1,-4.919354248E1
7.660644500E0,5.248229980E0,1.866142654E1,-4.928956604E1
7.710264500E0,5.078033447E0,1.887836075E1,-4.926582336E1
7.759884500E0,5.056610107E0,1.865674973E1,-4.936180115E1
7.809505500E0,4.970825195E0,1.876257706E1,-4.926547241E1
7.859125500E0,5.195175171E0,1.854833603E1,-4.931504822E1
7.908745500E0,4.951507568E0,1.867604446E1,-4.909375000E1
7.958365292E0,5.317276001E0,1.848774338E1,-4.910350037E1
8.007986292E0,5.143341064E0,1.855622482E1,-4.947821045E1
8.057606292E0,5.155578613E0,1.829582596E1,-4.941270447E1
8.107226292E0,5.280532837E0,1.829359055E1,-4.932473755E1
8.156846292E0,5.205947876E0,1.851851273E1,-4.880160522E1
8.206466292E0,5.409164429E0,1.849659348E1,-4.971269226E1
8.256087292E0,5.140258789E0,1.855272293E1,-4.973229980E1
8.305707292E0,5.264801025E0,1.836724472E1,-4.933020020E1
8.355327292E0,5.254180908E0,1.838962936E1,-4.931958008E1
8.404947292E0,4.895172119E0,1.891679001E1,-4.950166321E1
8.454568292E0,4.978073120E0,1.877981949E1,-4.900897217E1
8.504188292E0,5.054306030E0,1.872921371E1,-4.951063538E1
8.553808292E0,4.856872559E0,1.865156937E1,-4.955853271E1
8.603428292E0,5.162841797E0,1.884361649E1,-4.904151917E1
8.653048292E0,4.894775391E0,1.876120377E1,-4.959947205E1
8.702669292E0,4.420501709E0,1.886867142E1,-4.905081177E1
8.752289292E0,4.889938354E0,1.909113693E1,-4.917733765E1
8.801909292E0,5.184463501E0,1.875339127E1,-4.962937927E1
8.851529292E0,5.250915527E0,1.884532547E1,-4.981671143E1
8.901149292E0,5.029205322E0,1.867178726E1,-4.914410400E1
8.950770625E0,5.354949951E0,1.888759232E1,-4.894261169E1
9.000390625E0,5.350555420E0,1.861556625E1,-4.914353943E1
9.050010625E0,5.033401489E0,1.886089706E1,-4.926687622E1
9.099630625E0,5.263626099E0,1.902225876E1,-4.947422791E1
9.149250625E0,5.210830688E0,1.873933792E1,-4.931997681E1
9.198870625E0,4.881713867E0,1.894795609E1,-4.928598022E1
9.248491625E0,4.944396973E0,1.863814163E1,-4.918211365E1
9.298111625E0,5.150222778E0,1.879150009E1,-4.913090515E1
9.347731625E0,5.232604980E0,1.875948715E1,-4.902699280E1
9.397351625E0,4.895523071E0,1.870000839E1,-4.931634521E1
9.446971625E0,5.334411621E0,1.896137619E1,-4.977337646E1
9.496592625E0,5.116088867E0,1.939861679E1,-4.940153503E1
9.546212625E0,5.073883057E0,1.881872177E1,-4.950149536E1
9.595832625E0,5.151687622E0,1.897650528E1,-4.966177368E1
9.645452625E0,4.840042114E0,1.890366745E1,-4.926443481E1
9.695072625E0,5.428115845E0,1.872832870E1,-4.998599243E1
9.744692625E0,5.198669434E0,1.919810867E1,-4.942640686E1
9.794312625E0,5.432861328E0,1.870839310E1,-4.948544312E1
9.843933625E0,5.026672363E0,1.889076614E1,-4.988085938E1
9.893553625E0,5.014083862E0,1.864141464E1,-4.952294922E1
9.943173625E0,5.267868042E0,1.856949234E1,-4.933987427E1
9.992793542E0,5.067001343E0,1.858729172E1,-4.922351074E1
1.004241354E1,5.264266968E0,1.871870804E1,-4.936151123E1
1.009203354E1,5.322921753E0,1.900056839E1,-4.897615051E1
1.014165454E1,5.297790527E0,1.889596176E1,-4.901278687E1
1.019127454E1,5.037689209E0,1.888287735E1,-4.947756958E1
1.024089454E1,4.969177246E0,1.851848221E1,-4.951593018E1
1.029051454E1,5.256271362E0,1.856864548E1,-4.898522949E1
1.034013454E1,5.044601440E0,1.866839218E1,-4.923626709E1
1.038975454E1,4.995758057E0,1.873807144E1,-4.915637207E1
1.043937454E1,4.743972778E0,1.871400070E1,-4.930117798E1
1.048899454E1,4.751693726E0,1.868481827E1,-4.951097107E1
1.053861554E1,4.749053955E0,1.866863632E1,-4.922225952E1
1.058823554E1,4.783966064E0,1.841849136E1,-4.909875488E1
1.063785554E1,4.538391113E0,1.857923508E1,-4.945555115E1
1.068747554E1,4.707916260E0,1.856678391E1,-4.921420288E1
1.073709554E1,4.487884521E0,1.835052109E1,-4.907746887E1
1.078671554E1,4.879867554E0,1.841573715E1,-4.912071228E1
1.083633554E1,4.382385254E0,1.806911087E1,-4.944403076E1
1.088595554E1,4.700607300E0,1.831901932E1,-4.959300232E1
1.093557654E1,4.542205811E0,1.809056473E1,-4.962425232E1
1.098519637E1,4.317901611E0,1.833142471E1,-4.961860657E1
1.103481638E1,4.542968750E0,1.816715622E1,-4.967732239E1
1.108443637E1,4.374023438E0,1.812740707E1,-4.966876221E1
1.113405637E1,4.459167480E0,1.794899368E1,-4.956336975E1
1.118367637E1,4.357940674E0,1.790425491E1,-4.964036560E1
1.123329637E1,4.553222656E0,1.815423965E1,-4.958689880E1
1.128291637E1,4.413970947E0,1.823774338E1,-4.911332703E1
1.133253637E1,4.260528564E0,1.817810440E1,-4.994218445E1
1.138215637E1,4.536193848E0,1.795582199E1,-4.991502380E1
1.143177737E1,4.602645874E0,1.788418198E1,-4.995048523E1
1.148139737E1,4.490188599E0,1.786505508E1,-4.983911133E1
1.153101737E1,4.470382690E0,1.804114151E1,-4.963964844E1
1.158063737E1,4.495895386E0,1.816012192E1,-4.938076782E1
1.163025737E1,4.708267212E0,1.776022720E1,-4.963383484E1
1.167987737E1,4.607559204E0,1.827613449E1,-4.963589478E1
1.172949737E1,4.606521606E0,1.812924576E1,-4.982643127E1
1.177911737E1,4.594253540E0,1.808086777E1,-4.954751587E1
1.182873737E1,4.961196899E0,1.840313339E1,-4.915402222E1
1.187835737E1,4.721847534E0,1.866941452E1,-4.965194702E1
1.192797737E1,4.863800049E0,1.854670334E1,-4.962733459E1
1.197759779E1,4.645751953E0,1.838351059E1,-4.918240356E1
1.202721879E1,4.849441528E0,1.857690811E1,-4.919410706E1
1.207683879E1,5.090393066E0,1.875760269E1,-4.978163147E1
1.212645879E1,5.197235107E0,1.868201828E1,-4.937229919E1
1.217607879E1,5.105789185E0,1.873187637E1,-4.945983887E1
1.222569879E1,4.993438721E0,1.878436661E1,-4.914939880E1
1.227531879E1,5.050994873E0,1.875541306E1,-4.941877747E1
1.232493879E1,5.455734253E0,1.904730606E1,-4.881292725E1
1.237455879E1,5.247390747E0,1.864876938E1,-4.932841492E1
1.242417879E1,4.949157715E0,1.877917099E1,-4.908180237E1
1.247379879E1,5.037231445E0,1.894408798E1,-4.920822144E1
1.252341879E1,5.196411133E0,1.902917099E1,-4.899136353E1
1.257303879E1,4.726898193E0,1.923853683E1,-4.895318604E1
1.262265879E1,5.168502808E0,1.910564041E1,-4.905404663E1
1.267227879E1,5.182128906E0,1.930716324E1,-4.864710999E1
1.272189879E1,5.337997437E0,1.926387405E1,-4.887171936E1
1.277151879E1,5.237258911E0,1.911997604E1,-4.846084595E1
1.282113879E1,5.354629517E0,1.918429947E1,-4.900718689E1
1.287075879E1,5.086639404E0,1.907491684E1,-4.907723999E1
1.292037879E1,5.139022827E0,1.947920609E1,-4.876744080E1
1.296999975E1,5.021057129E0,1.910966873E1,-4.877027893E1
1.301961975E1,5.169845581E0,1.912918472E1,-4.915910339E1
1.306923975E1,4.952621460E0,1.893069077E1,-4.864062500E1
1.311885975E1,5.134292603E0,1.933975601E1,-4.866030884E1
1.316847975E1,4.704116821E0,1.926291275E1,-4.887043762E1
1.321809975E1,4.872619629E0,1.892248917E1,-4.974711609E1
1.326771975E1,4.972106934E0,1.936067581E1,-4.921504211E1
1.331733975E1,5.028701782E0,1.903619003E1,-4.899955750E1
1.336695975E1,4.941085815E0,1.934193802E1,-4.873495483E1
1.341657975E1,5.021057129E0,1.926653671E1,-4.927746582E1
1.346619975E1,5.010314941E0,1.929198837E1,-4.928216553E1
1.351581975E1,4.871124268E0,1.914990616E1,-4.935185242E1
1.356543975E1,5.203475952E0,1.925285721E1,-4.949404907E1
1.361505975E1,4.798934937E0,1.946435928E1,-4.897937012E1
1.366467975E1,5.207061768E0,1.934072495E1,-4.920814514E1
1.371429975E1,4.758529663E0,1.937173080E1,-4.875898743E1
1.376391975E1,5.299285889E0,1.925677872E1,-4.856512451E1
1.381353975E1,5.097885132E0,1.917518234E1,-4.914294434E1
1.386315975E1,5.286880493E0,1.935131454E1,-4.924951172E1
1.391277975E1,5.336288452E0,1.951493454E1,-4.922251892E1
1.396239962E1,5.130065918E0,1.955903244E1,-4.909727478E1
1.401201962E1,5.422134399E0,1.954743576E1,-4.889492798E1
1.406163962E1,4.984771729E0,1.935110092E1,-4.888766479E1
1.411125962E1,5.612915039E0,1.937559891E1,-4.885333252E1
1.416087962E1,5.068725586E0,1.922203445E1,-4.927990723E1
1.421049962E1,5.062072754E0,1.957862473E1,-4.880146790E1
1.426011962E1,5.043289185E0,1.939685440E1,-4.894915771E1
1.430973962E1,5.073852539E0,1.930350876E1,-4.882325745E1
1.435935962E1,5.265945435E0,1.954308701E1,-4.878460693E1
1.440897962E1,5.150085449E0,1.948184586E1,-4.842430115E1
1.445859962E1,5.193252563E0,1.917325211E1,-4.899890137E1
1.450821962E1,4.983642578E0,1.917642593E1,-4.889605713E1
1.455783962E1,5.116683960E0,1.899168015E1,-4.862840271E1
1.460745962E1,4.939666748E0,1.914815140E1,-4.878341675E1
1.465707962E1,5.250915527E0,1.925975418E1,-4.854502869E1
1.470669962E1,5.240142822E0,1.930598831E1,-4.837698364E1
1.475631962E1,5.218200684E0,1.948392868E1,-4.799916077E1
1.480593962E1,5.005447388E0,1.942504501E1,-4.872148132E1
1.485555962E1,5.113250732E0,1.955044174E1,-4.817007446E1
1.490517862E1,5.158157349E0,1.940809250E1,-4.884069824E1
1.495479817E1,5.367111206E0,1.958962631E1,-4.862165833E1
1.500441817E1,5.026290894E0,1.959840012E1,-4.892848206E1
1.505403817E1,5.470306396E0,1.975231552E1,-4.865272522E1
1.510365817E1,5.540908813E0,1.985920334E1,-4.854347229E1
1.515327817E1,5.431686401E0,1.988042831E1,-4.845970154E1
1.520289817E1,5.218154907E0,1.981186295E1,-4.876866150E1
1.525251817E1,5.515304565E0,1.974908829E1,-4.875378418E1
1.530213817E1,5.587905884E0,1.983347702E1,-4.890974426E1
1.535175817E1,5.442459106E0,1.988198471E1,-4.899172974E1
1.540137817E1,5.362014771E0,1.986058426E1,-4.807316589E1
1.545099817E1,5.213745117E0,1.975632858E1,-4.814176941E1
1.550061817E1,5.415023804E0,1.946158981E1,-4.848254395E1
1.555023817E1,5.296035767E0,1.965770340E1,-4.848583984E1
1.559985817E1,5.596832275E0,1.966656876E1,-4.829063416E1
1.564947817E1,5.375762939E0,1.934993362E1,-4.806195068E1
1.569909817E1,5.416503906E0,1.955219650E1,-4.836567688E1
1.574871817E1,5.362533569E0,1.963059616E1,-4.816839600E1
1.579833817E1,5.633819580E0,1.942229080E1,-4.850328064E1
1.584795817E1,5.669906616E0,1.962560654E1,-4.772372437E1
1.589757717E1,5.701110840E0,1.920700455E1,-4.814457703E1
1.594719717E1,5.721694946E0,1.915201187E1,-4.817776489E1
1.599681779E1,5.741333008E0,1.920920181E1,-4.850611877E1
1.604643779E1,5.749618530E0,1.924915695E1,-4.884458923E1
1.609605779E1,5.639114380E0,1.926142502E1,-4.833088684E1
1.614567779E1,5.920791626E0,1.903900528E1,-4.862196350E1
1.619529779E1,5.649063110E0,1.902906418E1,-4.809219360E1
1.624491779E1,5.560958862E0,1.878356552E1,-4.870132446E1
1.629453779E1,5.510955811E0,1.875806046E1,-4.824291992E1
1.634415779E1,5.575180054E0,1.867834854E1,-4.887112427E1
1.639377779E1,5.500045776E0,1.826152420E1,-4.882507324E1
1.644339779E1,5.246017456E0,1.836155319E1,-4.851844788E1
1.649301779E1,5.438186646E0,1.850831985E1,-4.900715637E1
1.654263679E1,5.574157715E0,1.857835007E1,-4.873966980E1
1.659225679E1,6.057113647E0,1.864149857E1,-4.882305908E1
1.664187679E1,5.653808594E0,1.813976669E1,-4.917842102E1
1.669149679E1,5.703598022E0,1.828287888E1,-4.866687012E1
1.674111679E1,5.559753418E0,1.815537643E1,-4.910482788E1
1.679073679E1,5.913284302E0,1.812278366E1,-4.854360962E1
1.684035679E1,5.509613037E0,1.776887894E1,-4.828669739E1
1.688997679E1,5.707611084E0,1.781455612E1,-4.853028870E1
1.693959679E1,6.095611572E0,1.795654678E1,-4.849234009E1
1.698921654E1,5.853378296E0,1.830597305E1,-4.822419739E1
1.703883554E1,5.852264404E0,1.812144852E1,-4.824737549E1
1.708845554E1,6.375640869E0,1.816809464E1,-4.852490234E1
1.713807554E1,5.907485962E0,1.796832657E1,-4.832377625E1
1.718769554E1,5.788177490E0,1.821682358E1,-4.853240967E1
1.723731554E1,6.169281006E0,1.838180923E1,-4.893659973E1
1.728693554E1,6.081771851E0,1.836945724E1,-4.814692688E1
1.733655554E1,6.093933105E0,1.858058548E1,-4.869113159E1
1.738617554E1,5.592605591E0,1.857708359E1,-4.856605530E1
1.743579554E1,5.838027954E0,1.861211777E1,-4.871519470E1
1.748541454E1,5.587142944E0,1.862908554E1,-4.856436157E1
1.753503454E1,6.087127686E0,1.861060715E1,-4.882400513E1
1.758465454E1,6.062271118E0,1.864474869E1,-4.847006226E1
1.763427454E1,6.222427368E0,1.847409439E1,-4.867800903E1
1.768389454E1,6.165710449E0,1.871648788E1,-4.858312988E1
1.773351454E1,6.207656860E0,1.890353775E1,-4.858390808E1
1.778313454E1,6.174667358E0,1.839474106E1,-4.845341492E1
1.783275354E1,6.044082642E0,1.814714432E1,-4.857322693E1
1.788237354E1,6.331054688E0,1.805105972E1,-4.864045715E1
1.793199354E1,5.831619263E0,1.801375198E1,-4.846766663E1
1.798161412E1,5.856552124E0,1.814547348E1,-4.891610718E1
1.803123412E1,6.020401001E0,1.814291763E1,-4.865939331E1
1.808085412E1,5.833557129E0,1.791152573E1,-4.862832642E1
1.813047412E1,5.722259521E0,1.807242966E1,-4.877713013E1
1.818009312E1,5.290161133E0,1.761102676E1,-4.849053955E1
1.822971312E1,5.588424683E0,1.773201370E1,-4.881161499E1
1.827933312E1,5.452606201E0,1.780274582E1,-4.915242004E1
1.832895312E1,5.441284180E0,1.774020004E1,-4.911979675E1
1.837857312E1,5.377105713E0,1.776708603E1,-4.868908691E1
1.842819312E1,5.073425293E0,1.764779282E1,-4.874617004E1
1.847781312E1,5.167282104E0,1.759339523E1,-4.895320129E1
1.852743212E1,5.048904419E0,1.818561935E1,-4.858229065E1
1.857705212E1,5.133163452E0,1.796876907E1,-4.826817322E1
1.862667212E1,5.099136353E0,1.818674850E1,-4.899118042E1
1.867629212E1,4.895950317E0,1.855709457E1,-4.860960388E1
1.872591212E1,5.066619873E0,1.859024429E1,-4.859092712E1
1.877553212E1,5.369537354E0,1.837669754E1,-4.895544434E1
1.882515112E1,5.159774780E0,1.857646561E1,-4.882148743E1
1.887477112E1,4.777389526E0,1.874300766E1,-4.877363586E1
1.892439112E1,4.532821655E0,1.875403214E1,-4.877304077E1
1.897401062E1,5.039535522E0,1.890044785E1,-4.860673523E1
1.902363062E1,4.968612671E0,1.887791824E1,-4.872396851E1
1.907325062E1,4.469329834E0,1.918646622E1,-4.851132202E1
1.912286962E1,4.404998779E0,1.879974747E1,-4.856059265E1
1.917248962E1,4.445373535E0,1.876592636E1,-4.876252747E1
1.922210962E1,4.649948120E0,1.875585556E1,-4.895539856E1
1.927172962E1,4.505783081E0,1.882155228E1,-4.878979492E1
1.932134962E1,5.007614136E0,1.866081619E1,-4.875978088E1
1.937096862E1,4.901123047E0,1.914544296E1,-4.874836731E1
1.942058862E1,5.279418945E0,1.921115494E1,-4.857638550E1
1.947020862E1,5.328308105E0,1.939165115E1,-4.851214600E1
1.951982862E1,5.297637939E0,1.917554855E1,-4.881028748E1
1.956944862E1,5.176910400E0,1.916137314E1,-4.854504395E1
1.961906862E1,4.933593750E0,1.915144730E1,-4.891416931E1
1.966868762E1,4.974258423E0,1.914121628E1,-4.866235352E1
1.971830762E1,4.732040405E0,1.912856674E1,-4.877449036E1
1.976792762E1,5.313873291E0,1.901313400E1,-4.860214233E1
1.981754762E1,4.857467651E0,1.903654099E1,-4.877023315E1
1.986716762E1,5.144180298E0,1.899899673E1,-4.864321899E1
1.991678662E1,4.850646973E0,1.884091568E1,-4.888456726E1
1.996640667E1,4.943176270E0,1.922984695E1,-4.851910400E1
2.001602667E1,4.833999634E0,1.908460617E1,-4.830262756E1
2.006564667E1,5.293731689E0,1.878776932E1,-4.885955811E1
2.011526667E1,5.053329468E0,1.888338852E1,-4.875436401E1
2.016488567E1,4.635253906E0,1.887432480E1,-4.847608948E1
2.021450567E1,4.687744141E0,1.891630173E1,-4.802815247E1
2.026412567E1,4.451049805E0,1.862645340E1,-4.910711670E1
2.031374567E1,4.382492065E0,1.859423447E1,-4.850453186E1
2.036336467E1,4.712326050E0,1.848524094E1,-4.842698669E1
2.041298467E1,4.455978394E0,1.851597214E1,-4.852655029E1
2.046260467E1,4.810974121E0,1.838151932E1,-4.874153137E1
2.051222467E1,4.807067871E0,1.836723709E1,-4.861468506E1
2.056184467E1,4.675216675E0,1.830030441E1,-4.883209229E1
2.061146367E1,5.010162354E0,1.816656113E1,-4.876106262E1
2.066108367E1,4.640228271E0,1.808575058E1,-4.905609131E1
2.071070367E1,4.792526245E0,1.801321793E1,-4.901152039E1
2.076032367E1,4.698226929E0,1.821586990E1,-4.863502502E1
2.080994267E1,4.868209839E0,1.827420425E1,-4.857548523E1
2.085956267E1,5.063491821E0,1.819746017E1,-4.869882202E1
2.090918267E1,4.873947144E0,1.840535355E1,-4.925651550E1
